Flight/sample#,,20150823_b924_filter4_063l,,,,,,,,,,,
Total flow (litres),,,63,,,,,,,,,,
Total area (um2/cm3),,,1318.0531427931,217.2344347469,,,,,,,,,
Area for d>0.5um (um2/cm3),,,1202.7075998277,211.4182700518,,,,,,,,,
Total number (um2/cm3),,,795.5795351711,273.7634469806,,,,,,,,,
Number for d>0.5um (um2/cm3),,,156.6900752595,15.1247789317,,,,,,,,,
T,f,K,inp_air,kj,kj lower_95,kj upper_95,kj lower error,kj upper error,inp_air lower error,inp_air upper error,ns (m2) (total),ns upper error,ns lower error
-16.17,0.2340425532,261955.818991548,5.20E+03,0.2666286633,0.2328,0.3122,0.0338286633,0.0455713367,1474.9252504945,1594.6616277201,3945975.70514182,1.37E+06,1294280.63757876
-16.17,0.2446808511,275942.060966288,5.48E+03,0.2806149052,0.2444,0.3278,0.0362149052,0.0471850948,1557.8621491496,1669.6092675845,4156657.68674857,1.44E+06,1366132.62037073
-16.24,0.2553191489,290006.852591991,5.76E+03,0.2947995402,0.2567,0.3442,0.0380995402,0.0494004598,1637.1049855856,1752.1162744469,4368522.90228974,1.51E+06,1435658.49057686
-16.28,0.2659574468,304325.733149196,6.04E+03,0.3091882777,0.2696,0.3615,0.0395882777,0.0523117223,1713.6199825397,1843.2111854421,4584215.59054944,1.59E+06,1503711.10610854
-16.35,0.2765957447,318799.824004958,6.33E+03,0.3237870771,0.2831,0.3796,0.0406870771,0.0558129229,1787.5667047662,1941.8519514059,4802246.29164525,1.67E+06,1570276.12162548
-16.47,0.2872340426,333393.637212112,6.62E+03,0.3386021629,0.2973,0.3987,0.0413021629,0.0600978371,1858.3042342873,2050.51125608,5022080.43231255,1.76E+06,1634896.09837223
-16.52,0.2978723404,348336.444758128,6.92E+03,0.3536400402,0.3046,0.4186,0.0490400402,0.0649599598,1995.3325952501,2167.2049819018,5247171.65483313,1.86E+06,1743454.70192059
-16.6,0.3085106383,363448.182636583,7.22E+03,0.3689075124,0.3199,0.429,0.0490075124,0.0600924876,2060.9852696173,2173.5676607574,5474807.56214153,1.88E+06,1805332.38126547
-16.64,0.3191489362,378872.795485874,7.52E+03,0.3844116989,0.3359,0.4505,0.0485116989,0.0660883011,2124.1199525253,2303.4577790723,5707156.46662029,1.98E+06,1865983.02733553
-16.66,0.329787234,394580.931719988,7.83E+03,0.4001600559,0.3442,0.4731,0.0559600559,0.0729399441,2262.3694044338,2445.6303280871,5943776.23018,2.10E+06,1976322.5479891
-16.71,0.3404255319,410479.438813286,8.15E+03,0.4161603972,0.3615,0.4968,0.0546603972,0.0806396028,2319.1468579959,2600.7798845242,6183263.64824801,2.22E+06,2033341.02049688
-16.75,0.3510638298,426657.155599882,8.47E+03,0.4324209181,0.3796,0.5091,0.0528209181,0.0766790819,2373.8534864781,2617.8462182495,6426956.94603513,2.25E+06,2089433.9032093
-16.75,0.3617021277,443186.457551093,8.80E+03,0.44895022,0.389,0.5217,0.05995022,0.07274978,2511.0683351173,2641.0256527539,6675946.35262103,2.29E+06,2200041.57691934
-16.81,0.3723404255,459867.101259324,9.13E+03,0.4657573384,0.3987,0.5479,0.0670573384,0.0821426616,2652.2020629649,2814.5013048577,6927215.49820519,2.42E+06,2313544.85979879
-16.88,0.3829787234,476810.469057041,9.47E+03,0.4828517717,0.4186,0.5614,0.0642517717,0.0785482283,2698.5674406626,2843.7725858629,7182442.1923495,2.46E+06,2364977.06573538
-16.94,0.3936170213,494069.64707911,9.81E+03,0.5002435144,0.429,0.5896,0.0712435144,0.0893564856,2840.8473146281,3035.9716683984,7442426.09890284,2.61E+06,2479933.72788824
-16.94,0.4042553191,511769.224178511,1.02E+04,0.5179430915,0.4505,0.6042,0.0674430915,0.0862569085,2880.9283591791,3072.402153256,7709043.9640619,2.65E+06,2528203.51229666
-16.96,0.414893617,529742.898158085,1.05E+04,0.535961597,0.4617,0.6345,0.074261597,0.098538403,3023.445640026,3285.5612228115,7979790.69199707,2.82E+06,2644156.77695048
-16.98,0.4255319149,548046.879759179,1.09E+04,0.5543107357,0.4731,0.6502,0.0812107357,0.0958892643,3170.5437819081,3328.228044307,8255513.01411739,2.87E+06,2763624.73050934
-17.03,0.4361702128,566624.680292972,1.13E+04,0.5730028687,0.4968,0.6828,0.0762028687,0.1097971313,3201.9820515972,3565.9320916655,8535360.01214755,3.05E+06,2807237.28699604
-17.1,0.4468085106,585509.29532637,1.16E+04,0.5920510637,0.5091,0.6997,0.0829510637,0.1076489363,3348.7799925165,3615.245291016,8819828.71534193,3.10E+06,2927153.13560171
-17.13,0.4574468085,604855.997432832,1.20E+04,0.6114691495,0.5217,0.717,0.0897691495,0.1055308505,3499.3402313935,3668.6288487329,9111258.07461558,3.16E+06,3050191.38540229
-17.16,0.4680851064,624586.462039166,1.24E+04,0.6312717768,0.5479,0.7347,0.0833717768,0.1034282232,3522.164541706,3725.9277172884,9408468.24649677,3.22E+06,3089568.46021606
-17.25,0.4787234043,644567.922189335,1.28E+04,0.6514744842,0.5614,0.7716,0.0900744842,0.1201255158,3673.2119293197,3997.8182430908,9709459.29380146,3.43E+06,3213619.29041018
-17.27,0.4893617021,665137.057408773,1.32E+04,0.6720937714,0.5753,0.7907,0.0967937714,0.1186062286,3827.4522182674,4062.2049823267,10019302.7939922,3.50E+06,3340558.6010176
-17.42,0.5,685802.534071973,1.36E+04,0.6931471806,0.5896,0.8102,0.1035471806,0.1170528194,3984.9582420904,4129.6918536563,10330597.5350753,3.57E+06,3469828.30190691
-17.57,0.5106382979,706899.174181138,1.40E+04,0.7146533858,0.6191,0.8509,0.0955533858,0.1362466142,3998.3546191505,4439.0565181585,10648387.1136819,3.80E+06,3504620.96659285
-17.57,0.5212765957,728878.080899913,1.45E+04,0.7366322925,0.6345,0.8719,0.1021322925,0.1352677075,4156.1027566482,4513.7698366899,10979466.7295948,3.87E+06,3635563.53244812
-17.57,0.5319148936,751350.936751972,1.49E+04,0.7591051484,0.6502,0.8935,0.1089051484,0.1343948516,4318.7867365708,4593.105502576,11317986.9562451,3.95E+06,3770408.40005156
-17.57,0.5425531915,774340.45497667,1.54E+04,0.7820946666,0.6663,0.9156,0.1157946666,0.1335053334,4485.7052821136,4675.6880533696,11664289.9348802,4.03E+06,3908723.4338048
-17.6,0.5531914894,797786.338460385,1.58E+04,0.805625164,0.6828,0.9615,0.122825164,0.155874836,4657.1475736228,5031.8976213493,12017467.3789564,4.30E+06,4050626.88220092
-17.7,0.5638297872,821595.118489903,1.63E+04,0.8297227156,0.6997,0.9853,0.1300227156,0.1555772844,4833.4514349657,5122.4299813147,12376111.3210044,4.39E+06,4196232.18550928
-17.7,0.5744680851,846287.731080275,1.68E+04,0.8544153282,0.7347,1.0097,0.1197153282,0.1552846718,4832.822239751,5216.5201706412,12748068.8890904,4.48E+06,4225957.10397406
-17.7,0.585106383,871605.539064565,1.73E+04,0.8797331361,0.7529,1.0347,0.1268331361,0.1549668639,5011.2721933833,5313.9546314581,13129444.0980782,4.58E+06,4374696.5413794
-17.74,0.5957446809,897462.559851315,1.78E+04,0.9057086225,0.7716,1.0866,0.1341086225,0.1808913775,5194.8157867105,5726.7173823454,13518941.7478141,4.88E+06,4527493.73513848
-17.84,0.6063829787,923827.03332692,1.83E+04,0.9323768696,0.7907,1.1135,0.1416768696,0.1811231304,5384.9628102241,5832.4347541748,13916083.4193147,4.98E+06,4685311.48937969
-17.84,0.6170212766,951226.007515034,1.89E+04,0.9597758438,0.8102,1.1411,0.1495758438,0.1813241562,5582.308004947,5941.6711244269,14328808.3089862,5.09E+06,4849189.04024423
-17.84,0.6276595745,979396.88448173,1.94E+04,0.9879467208,0.8303,1.1693,0.1576467208,0.1813532792,5785.3644112495,6052.9705914555,14753160.7686149,5.20E+06,5017823.21614066
-17.95,0.6382978723,1008037.32950095,2.00E+04,1.0169342577,0.8509,1.1983,0.1660342577,0.1813657423,5995.8531700451,6168.454911324,15184586.5741777,5.31E+06,5191995.84029051
-18,0.6489361702,1037727.89941327,2.06E+04,1.0467872208,0.8935,1.2583,0.1532872208,0.2115127792,5986.6505737054,6649.2931901724,15631830.9530079,5.66E+06,5221851.4377035
-18,0.6595744681,1068499.55808002,2.12E+04,1.0775588795,0.9156,1.2895,0.1619588795,0.2119411205,6205.0898242531,6772.7486332805,16095360.3297302,5.78E+06,5403718.7531077
-18.04,0.670212766,1100116.2102211,2.18E+04,1.1093075778,0.9383,1.3214,0.1710075778,0.2120924222,6432.3280837875,6897.7839986044,16571618.279284,5.90E+06,5592476.50197787
-18.12,0.6808510638,1132636.13863766,2.25E+04,1.1420974006,0.9615,1.3541,0.1805974006,0.2120025994,6670.4262285864,7025.3091037,17061482.7455849,6.03E+06,5789569.45599174
-18.14,0.6914893617,1166468.98738208,2.32E+04,1.1759989523,0.9853,1.3877,0.1906989523,0.2117010477,6919.4807460515,7156.1657830829,17571124.4084239,6.15E+06,5995566.21984754
-18.16,0.7021276596,1201491.10537591,2.39E+04,1.2110902721,1.0097,1.4572,0.2013902721,0.2461097279,7180.7668131346,7710.5227079701,18098680.6477863,6.57E+06,6211172.91343339
-18.18,0.7127659574,1237789.04522052,2.46E+04,1.2474579163,1.0347,1.4933,0.2127579163,0.2458420837,7455.7309359559,7846.5858953986,18645455.2501789,6.70E+06,6437467.81559657
-18.18,0.7234042553,1275529.37320337,2.53E+04,1.2851982442,1.0866,1.5303,0.1985982442,0.2451017558,7457.223005759,7983.9826845853,19213957.2895598,6.84E+06,6483706.65435756
-18.18,0.7340425532,1314750.08635665,2.61E+04,1.3244189574,1.1135,1.607,0.2109189574,0.2825810426,7751.2343126606,8603.6429924378,19804759.1348365,7.30E+06,6725956.6580309
-18.21,0.7446808511,1355466.57419409,2.69E+04,1.3652409519,1.1411,1.6468,0.2241409519,0.2815590481,8063.0221465432,8744.0550618505,20418092.6061973,7.44E+06,6981892.30331127
-18.23,0.7553191489,1397955.21199229,2.78E+04,1.4078005663,1.1693,1.6875,0.2385005663,0.2796994337,8396.0514423627,8883.1071639175,21058120.8870796,7.58E+06,7254176.37961086
-18.27,0.7659574468,1442263.4713897,2.86E+04,1.4522523289,1.1983,1.7293,0.2539523289,0.2770476711,8750.8213764602,9022.8165200566,21725559.067275,7.73E+06,7543231.82400299
-18.27,0.7765957447,1488783.48702459,2.96E+04,1.4987723445,1.2583,1.816,0.2404723445,0.3172276555,8790.8653749199,9703.2822631447,22426314.0732328,8.24E+06,7625294.95073765
-18.34,0.7872340426,1537317.4692536,3.05E+04,1.5475625087,1.2895,1.861,0.2580625087,0.3134374913,9183.7464670942,9839.533746005,23157406.4974695,8.38E+06,7944515.70487101
-18.59,0.7978723404,1587641.00257019,3.15E+04,1.5988558031,1.3214,1.9543,0.2774558031,0.3554441969,9609.8720472297,10573.882348005,23915455.8533823,8.94E+06,8288210.52880068
-18.65,0.8085106383,1641462.13675694,3.26E+04,1.6529230244,1.3541,2.0026,0.2988230244,0.3496769756,10073.1311073858,10698.9843556108,24726191.3764246,9.08E+06,8661081.14518837
-18.65,0.8191489362,1698620.55059689,3.37E+04,1.7100814382,1.422,2.103,0.2880814382,0.3929185618,10180.6261923612,11479.9312674573,25587198.0653585,9.68E+06,8800243.89183182
-18.68,0.829787234,1759120.11125272,3.49E+04,1.77070606,1.4572,2.1551,0.31350606,0.38439394,10714.1394634334,11588.57154942,26498534.1732515,9.82E+06,9227701.35065935
-18.68,0.8404255319,1823658.6323903,3.62E+04,1.8352445812,1.4933,2.2631,0.3419445812,0.4278554188,11304.2181683419,12403.8522883405,27470711.227516,1.04E+07,9698167.17593515
-18.72,0.8510638298,1892482.63027882,3.76E+04,1.9042374527,1.5682,2.3192,0.3360374527,0.4149625473,11509.3118409359,12483.1758666456,28507442.6299499,1.06E+07,9915853.28577518
-18.72,0.8617021277,1966590.60243254,3.90E+04,1.9783454248,1.607,2.4354,0.3713454248,0.4570545752,12218.3780379966,13314.565792317,29623769.2639666,1.12E+07,10477183.9839891
-18.77,0.8723404255,2046418.7524939,4.06E+04,2.0583881325,1.6875,2.5575,0.3708881325,0.4991118675,12529.6421359533,14176.2819841177,30826261.8901705,1.19E+07,10778683.8723956
-18.82,0.8829787234,2133211.65560894,4.24E+04,2.1453995095,1.7293,2.6857,0.4160995095,0.5403004905,13412.2992658725,15057.0697641627,32133668.1863511,1.26E+07,11471547.4113106
-18.86,0.8936170213,2228344.18861209,4.42E+04,2.2407096893,1.816,2.8203,0.4247096893,0.5795903107,13888.2348358009,15943.6449121981,33566698.6318826,1.33E+07,11900969.1008887
-19.02,0.9042553191,2332967.84358444,4.63E+04,2.3460702049,1.861,2.9617,0.4850702049,0.6156297951,15041.676795653,16819.6780414733,35142698.746304,1.40E+07,12797746.0789981
-19.12,0.914893617,2450268.20627191,4.86E+04,2.4638532406,1.9543,3.1102,0.5095532406,0.6463467594,15798.492640935,17661.3534326883,36909654.6518876,1.47E+07,13441567.367671
-19.17,0.9255319149,2583551.63491779,5.13E+04,2.5973846332,2.0522,3.347,0.5451846332,0.7496153668,16757.0684131221,19625.0689255246,38917371.7293677,1.62E+07,14239888.4964139
-19.19,0.9361702128,2737601.86646086,5.44E+04,2.751535313,2.1551,3.6017,0.596435313,0.850164687,17996.1827092736,21646.0698851191,41237909.8772912,1.78E+07,15251720.0557687
-19.32,0.9468085106,2919252.49152728,5.80E+04,2.9338568698,2.2631,3.8759,0.6707568698,0.9420431302,19650.1933614492,23634.8341098914,43974206.9982917,1.93E+07,16576818.908416
-19.51,0.9574468085,3141356.90798502,6.24E+04,3.1570004212,2.4354,4.2743,0.7216004212,1.1172995788,21142.4226762076,27089.5443070258,47319880.4584993,2.20E+07,17836110.1819374
-19.58,0.9680851064,3428637.77483857,6.81E+04,3.4446824936,2.6208,4.8302,0.8238824936,1.3855175064,23566.4969603108,32319.2734313189,51647340.4306436,2.60E+07,19802641.8459584
-19.78,0.9787234043,3832898.97817436,7.61E+04,3.8501476017,2.8203,5.7321,1.0298476017,1.8819523983,27885.9833580892,41901.1360876103,57736935.5884663,3.32E+07,23198463.0467124
-19.97,0.9893617021,4524818.87979348,8.98E+04,4.5432947823,3.1872,7.6873,1.3560947823,3.1440052177,35008.4102409653,66311.7465138785,68159682.1882709,5.15E+07,28838635.9686563
-20.38,1,Err:502,Err:502,Err:502,4.3801,19.4706,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502
