Flight/sample#,,20150811_b921_filter4_034l,,,,,,,,,,,
Total flow (litres),,,34,,,,,,,,,,
Total area (um2/cm3),,,23.7769248275,7.3650290819,,,,,,,,,
Area for d>0.5um (um2/cm3),,,20.0363686624,7.3421811161,,,,,,,,,
Total number (um2/cm3),,,47.1103996952,7.3923051144,,,,,,,,,
Number for d>0.5um (um2/cm3),,,1.3167788745,0.5289459543,,,,,,,,,
T,f,K,inp_air,kj,kj lower_95,kj upper_95,kj lower error,kj upper error,inp_air lower error,inp_air upper error,ns (m2) (total),ns upper error,ns lower error
-18.31,0.25,277547.620093641,1.02E+04,0.2876820725,0.2444,0.3442,0.0432820725,0.0565179275,3073.2121841382,3351.4855651789,429440236.441045,1.94E+08,185474367.00667
-18.37,0.2647058824,297127.866455227,1.09E+04,0.3074846997,0.2631,0.3705,0.0443846997,0.0630153003,3249.5209814852,3642.4631918811,459736102.873827,2.09E+08,197375920.412338
-18.46,0.2794117647,316987.819527603,1.17E+04,0.3276874071,0.2762,0.3987,0.0514874071,0.0710125929,3542.9217910462,3973.6030641737,490464750.232546,2.26E+08,212800206.170988
-18.46,0.2941176471,337607.106730339,1.24E+04,0.3483066943,0.2973,0.4186,0.0510066943,0.0702933057,3694.4884202707,4100.6818968682,522368290.131757,2.36E+08,224331523.447325
-18.73,0.3088235294,357562.679480756,1.32E+04,0.3693601035,0.3122,0.4505,0.0571601035,0.0811398965,3976.3640596442,4505.55833465,553244886.650093,2.55E+08,239449019.781265
-18.78,0.3235294118,378853.549493821,1.39E+04,0.3908663087,0.3278,0.4731,0.0630663087,0.0822336913,4258.8084417051,4680.4734982545,586187544.379824,2.68E+08,255052207.111832
-18.99,0.3382352941,399884.283692325,1.47E+04,0.4128452154,0.3528,0.4968,0.0600452154,0.0839547846,4371.3577209801,4875.3115389304,618727702.582899,2.81E+08,265578034.917944
-18.99,0.3529411765,422357.139544384,1.55E+04,0.4353180713,0.3705,0.5217,0.0648180713,0.0863819287,4637.5219609565,5091.1166826627,653499207.837953,2.95E+08,281100662.959223
-19.06,0.3676470588,445014.251722766,1.64E+04,0.4583075895,0.389,0.5479,0.0693075895,0.0895924105,4902.722387688,5329.0901154945,688555806.801666,3.09E+08,296659825.619762
-19.31,0.3823529412,467286.446369958,1.72E+04,0.4818380869,0.4085,0.5896,0.0733380869,0.1077619131,5163.4926853688,5924.4633518825,723016835.623041,3.35E+08,311957593.917862
-19.39,0.3970588235,490956.705018541,1.81E+04,0.5059356385,0.429,0.6191,0.0769356385,0.1131643615,5420.3785759017,6221.0782167134,759641042.550986,3.52E+08,327623038.176689
-19.39,0.4117647059,515649.317608913,1.90E+04,0.5306282511,0.4505,0.6345,0.0801282511,0.1038717489,5674.1501140978,6173.2431810687,797847103.858875,3.58E+08,343549757.641015
-19.49,0.4264705882,540415.32228934,1.99E+04,0.555946059,0.4617,0.6663,0.094246059,0.110353941,6150.160813601,6502.6919117918,836166722.31597,3.77E+08,366046632.654361
-19.51,0.4411764706,566278.032284627,2.08E+04,0.5819215454,0.4848,0.6997,0.0971215454,0.1177784546,6405.9923136359,6858.9304097277,876183236.569037,3.96E+08,382422164.049011
-19.53,0.4558823529,592832.684033197,2.18E+04,0.6085897925,0.5091,0.7347,0.0994897925,0.1261102075,6657.1343478504,7241.9377994457,917270369.370493,4.17E+08,398898453.769772
-19.59,0.4705882353,619885.898984344,2.28E+04,0.6359887667,0.5346,0.7716,0.1013887667,0.1356112333,6905.1087533592,7658.8495915362,959128912.496142,4.38E+08,415457397.292776
-19.88,0.4852941176,646275.604586609,2.38E+04,0.6641596437,0.5479,0.8102,0.1162596437,0.1460403563,7424.2049650856,8105.0144096716,999960829.590668,4.61E+08,439815001.252329
-19.88,0.5,675263.141459861,2.48E+04,0.6931471806,0.5753,0.8509,0.1178471806,0.1577528194,7675.0560517796,8590.2099457371,1044812284.93549,4.85E+08,457095763.191423
-19.9,0.5147058824,704986.23970221,2.59E+04,0.7230001437,0.6042,0.8719,0.1188001437,0.1488998563,7920.9260809212,8581.7681574607,1090801850.01499,4.94E+08,474492323.965705
-20.08,0.5294117647,734545.846329071,2.70E+04,0.7537718024,0.6345,0.9156,0.1192718024,0.1618281976,8166.1961451956,9103.7096479489,1136538449.93489,5.20E+08,491829861.912436
-20.1,0.5441176471,766154.935409602,2.82E+04,0.7855205007,0.6502,0.9615,0.1353205007,0.1759794993,8734.7958944972,9665.7880342584,1185446146.14878,5.48E+08,519414253.99745
-20.22,0.5588235294,798085.554082018,2.94E+04,0.8183103235,0.6828,1.0097,0.1355103235,0.1913896765,8986.4662342728,10270.3442257642,1234851334.44679,5.77E+08,537729575.352461
-20.35,0.5735294118,831013.230455922,3.06E+04,0.8522118752,0.6997,1.0347,0.1525118752,0.1824881248,9597.5056975595,10281.2210932378,1285799237.09028,5.88E+08,567063577.325142
-20.4,0.5882352941,865717.617104784,3.18E+04,0.887303195,0.7347,1.0866,0.152603195,0.199296805,9861.3290122704,10930.9184455114,1339496184.67355,6.19E+08,586658043.787099
-20.41,0.6029411765,902007.031224367,3.32E+04,0.9236708392,0.7716,1.1135,0.1520708392,0.1898291608,10125.4419702265,10954.3149908747,1395645592.74472,6.32E+08,606828126.775071
-20.42,0.6176470588,939668.845636021,3.46E+04,0.9614111672,0.7907,1.1693,0.1707111672,0.2078888328,10798.4843780138,11647.2178893135,1453918470.31537,6.65E+08,639595849.65041
-20.63,0.6323529412,977173.427510942,3.59E+04,1.0006318803,0.8303,1.2279,0.1703318803,0.2272681197,11084.0636320244,12389.3355391752,1511948067.19159,7.01E+08,660795108.423182
-20.68,0.6470588235,1017567.24119983,3.74E+04,1.0414538748,0.8509,1.2895,0.1905538748,0.2480461252,11819.1813933321,13184.1476630344,1574448076.72314,7.38E+08,696376205.435186
-20.72,0.6617647059,1059778.69062561,3.90E+04,1.0840134892,0.8935,1.3214,0.1905134892,0.2373865108,12133.5917898099,13204.9280755188,1639760453.80571,7.53E+08,720002199.169992
-21.01,0.6764705882,1101549.79220886,4.05E+04,1.1284652518,0.9156,1.3877,0.2128652518,0.2592347482,12947.4909668556,14045.1387455669,1704391495.26181,7.92E+08,758451869.031951
-21.09,0.6911764706,1147279.46495469,4.22E+04,1.1749852675,0.9615,1.4572,0.2134852675,0.2822147325,13301.9205694793,14934.9255748988,1775147502.71637,8.35E+08,784428509.829706
-21.12,0.7058823529,1195767.30351623,4.40E+04,1.2237754316,0.9853,1.4933,0.2384754316,0.2695245684,14212.6095978497,14944.7705511706,1850171128.74983,8.51E+08,828098249.376676
-21.16,0.7205882353,1246652.35914238,4.59E+04,1.275068726,1.0347,1.5682,0.240368726,0.293131274,14626.1989096814,15875.2536788101,1928903889.31913,8.96E+08,857550351.751818
-21.2,0.7352941176,1300305.39127551,4.78E+04,1.3291359473,1.0866,1.6468,0.2425359473,0.3176640527,15069.7312248953,16854.0522993895,2011919448.22486,9.44E+08,888864252.7825
-21.38,0.75,1355523.96274692,4.99E+04,1.3862943611,1.1135,1.7293,0.2727943611,0.3430056389,16160.4041449393,17879.4998501833,2097357314.27688,9.94E+08,940221228.937816
-21.45,0.7647058824,1415359.42320575,5.21E+04,1.4469189829,1.1693,1.816,0.2776189829,0.3690810171,16706.0500777799,18951.1627647263,2189938739.68536,1.05E+09,976637890.518698
-21.45,0.7794117647,1479897.94434333,5.44E+04,1.5114575041,1.1983,1.907,0.3131575041,0.3955424959,17984.6496600945,20061.6652583987,2289797055.05309,1.10E+09,1036918908.56141
-21.6,0.7941176471,1547130.93608241,5.69E+04,1.5804503756,1.2583,2.0026,0.3221503756,0.4221496244,18681.243203862,21206.7272973496,2393824435.50526,1.16E+09,1080336798.75024
-21.62,0.8088235294,1620996.95920572,5.96E+04,1.6545583477,1.3214,2.103,0.3331583477,0.4484416523,19461.9222009881,22376.7625001549,2508114885.64253,1.22E+09,1128518470.18131
-21.64,0.8235294118,1700795.96093653,6.26E+04,1.7346010554,1.3877,2.2085,0.3469010554,0.4738989446,20348.5311587061,23561.5373088791,2631585236.99872,1.28E+09,1181895236.56916
-21.67,0.8382352941,1787438.45686846,6.58E+04,1.8216124324,1.4572,2.3192,0.3644124324,0.4975875676,21371.7976873897,24741.1711362447,2765644300.18326,1.35E+09,1241697685.2166
-21.71,0.8529411765,1882250.5262178,6.92E+04,1.9169226122,1.4933,2.4354,0.4236226122,0.5184773878,23444.660041389,25895.9436794117,2912343873.62983,1.41E+09,1336434242.10861
-21.76,0.8676470588,1986978.18161319,7.31E+04,2.0222831278,1.607,2.6208,0.4152831278,0.5985168722,23975.6538191694,28744.5964758738,3074385504.82716,1.54E+09,1386966163.4157
-21.76,0.8823529412,2104761.21726957,7.74E+04,2.1400661635,1.6468,2.7522,0.4932661635,0.6121338365,26676.8408281859,29824.3529947349,3256627293.33162,1.61E+09,1508772346.19264
-22.1,0.8970588235,2233671.76568577,8.22E+04,2.2735975561,1.7721,2.9617,0.5014975561,0.6881024439,27783.7769590077,32747.2719880243,3456086313.63566,1.74E+09,1584769339.35436
-22.31,0.9117647059,2384671.08480299,8.77E+04,2.4277482359,1.861,3.1872,0.5667482359,0.7594517641,30443.0690894747,35674.5350316394,3689722556.96665,1.89E+09,1716267076.40307
-22.45,0.9264705882,2564754.72765241,9.44E+04,2.6100697927,2.0026,3.5147,0.6074697927,0.9046302073,32682.9722256712,40943.0126402992,3968360010.74244,2.12E+09,1844022063.35077
-22.75,0.9411764706,2782703.4904502,1.02E+05,2.8332133441,2.103,3.8759,0.7302133441,1.0426866559,37306.8871708803,46277.3454653322,4305584910.00959,2.36E+09,2059265732.74404
-22.99,0.9558823529,3065804.13040084,1.13E+05,3.1208954165,2.3192,4.3801,0.8016954165,1.2592045835,41024.5023891331,54398.0738477935,4743617150.08426,2.72E+09,2266273677.75222
-23.1,0.9705882353,3469032.73526288,1.28E+05,3.5263605246,2.4957,5.3266,1.0306605246,1.8002394754,49757.9160315633,73651.0360666208,5367519410.00393,3.52E+09,2672766613.58115
-23.23,0.9852941176,4159419.43351698,1.53E+05,4.2195077052,2.8902,7.1434,1.3293077052,2.9238922948,62273.4498551654,114268.062377882,6435731873.27047,5.20E+09,3291440873.72538
