Flight/sample#,,20150812_b922_filter2_099l,,,,,,,,,,,
Total flow (litres),,,99,,,,,,,,,,
Total area (um2/cm3),,,93.7773122982,10.8790756363,,,,,,,,,
Area for d>0.5um (um2/cm3),,,82.8545702689,10.8358371482,,,,,,,,,
Total number (um2/cm3),,,109.6151399171,15.7081498005,,,,,,,,,
Number for d>0.5um (um2/cm3),,,7.5753669123,8.4221182307,,,,,,,,,
T,f,K,inp_air,kj,kj lower_95,kj upper_95,kj lower error,kj upper error,inp_air lower error,inp_air upper error,ns (m2) (total),ns upper error,ns lower error
-21.01,0.4722222222,612164.499680743,7.73E+03,0.6390799593,0.5479,0.7347,0.0911799593,0.0956200407,2310.0494922176,2338.5318955747,82477405.6912233,2.67E+07,26426350.8154277
-21.05,0.4814814815,629471.76445382,7.95E+03,0.6567795364,0.5614,0.7716,0.0953795364,0.1148204636,2384.647525617,2517.7154813849,84809227.1196775,2.86E+07,27265827.3335977
-21.08,0.4907407407,647192.287656542,8.18E+03,0.6747980419,0.5896,0.7907,0.0851980419,0.1159019581,2372.4599196756,2571.8172899017,87196727.1821833,2.92E+07,27246273.5467652
-21.15,0.5,664833.427870324,8.40E+03,0.6931471806,0.6042,0.8102,0.0889471806,0.1170528194,2445.2368504992,2627.4387327846,89573531.9120013,2.99E+07,28069255.2903555
-21.15,0.5092592593,683525.560882476,8.64E+03,0.7118393136,0.6191,0.8303,0.0927393136,0.1184606864,2519.3179830855,2685.9186913075,92091937.7301786,3.06E+07,28911263.2273014
-21.22,0.5185185185,701847.599524597,8.87E+03,0.7308875085,0.6345,0.8509,0.0963875085,0.1200124915,2593.6207694122,2746.4515688472,94560480.4420879,3.13E+07,29753349.3096039
-21.31,0.5277777778,720304.624040531,9.10E+03,0.7503055944,0.6502,0.8719,0.1001055944,0.1215944056,2669.4244861208,2808.2630440361,97047209.9072029,3.20E+07,30611117.1745129
-21.35,0.537037037,739669.965455486,9.35E+03,0.7701082217,0.6663,0.8935,0.1038082217,0.1233917783,2746.2523210122,2872.6609814335,99656317.624268,3.27E+07,31484282.27994
-21.35,0.5462962963,759872.672773005,9.60E+03,0.790310929,0.6828,0.9156,0.107510929,0.125289071,2824.22749696,2938.8692196641,102378244.30959,3.35E+07,32373641.5625694
-21.43,0.5555555556,779598.174035434,9.85E+03,0.8109302162,0.6997,0.9383,0.1112302162,0.1273697838,2903.4857397857,3007.48559764,105035876.646867,3.43E+07,33273002.6616372
-21.53,0.5648148148,799497.353898707,1.01E+04,0.8319836254,0.717,0.9615,0.1149836254,0.1295163746,2984.1753801679,3077.7472945088,107716908.838968,3.51E+07,34187578.862029
-21.6,0.5740740741,820170.391156692,1.04E+04,0.8534898306,0.7347,0.9853,0.1187898306,0.1318101694,3066.4576928485,3150.2439118717,110502203.447992,3.60E+07,35122399.5994792
-21.68,0.5833333333,841170.909156043,1.06E+04,0.8754687374,0.7529,1.0347,0.1225687374,0.1592312626,3149.8861069488,3401.6254633213,113331619.795496,3.86E+07,36070477.5138527
-21.75,0.5925925926,862764.136465915,1.09E+04,0.8979415932,0.7716,1.0604,0.1263415932,0.1624584068,3234.6416305096,3482.5263041833,116240892.335717,3.95E+07,37035118.327322
-21.91,0.6018518519,883657.428618465,1.12E+04,0.9209311114,0.7907,1.0866,0.1302311114,0.1656688886,3321.5474124625,3564.6346738965,119055862.060341,4.04E+07,38017148.6819157
-21.94,0.6111111111,906781.195748409,1.15E+04,0.9444616088,0.8102,1.1135,0.1342616088,0.1690383912,3410.824243895,3649.3183230687,122171345.437245,4.14E+07,39035416.0877809
-22,0.6203703704,930051.923619265,1.18E+04,0.9685591604,0.8303,1.1411,0.1382591604,0.1725408396,3501.4494776466,3736.4452763293,125306628.950639,4.24E+07,40067917.8477046
-22.08,0.6296296296,953613.81352367,1.20E+04,0.993251773,0.8509,1.1693,0.142351773,0.176048227,3594.3005436214,3825.1427441481,128481140.954375,4.34E+07,41124193.6624531
-22.08,0.6388888889,978931.62150796,1.24E+04,1.018569581,0.8719,1.1983,0.146669581,0.179730419,3690.2842242738,3916.7375047648,131892229.185434,4.45E+07,42221553.3276556
-22.14,0.6481481481,1004037.32963761,1.27E+04,1.0445450674,0.8935,1.2279,0.1510450674,0.1833549326,3788.4296288294,4009.6093363627,135274741.035851,4.55E+07,43339198.5297195
-22.15,0.6574074074,1030558.76932745,1.30E+04,1.0712133145,0.9156,1.2583,0.1556133145,0.1870866855,3889.6908124276,4105.0590969747,138847995.515578,4.66E+07,44495829.1910034
-22.2,0.6666666667,1057215.68703414,1.34E+04,1.0986122887,0.9383,1.2895,0.1603122887,0.1908877113,3993.7775425423,4202.9083194873,142439503.05533,4.78E+07,45681315.4359092
-22.2,0.6759259259,1085386.56400083,1.37E+04,1.1267831656,0.9615,1.3214,0.1652831656,0.1946168344,4101.7090898908,4302.2457534566,146234987.519835,4.89E+07,46913586.7716262
-22.2,0.6851851852,1114374.10087409,1.41E+04,1.1557707025,0.9853,1.3541,0.1704707025,0.1983292975,4213.259249366,4403.5994042112,150140501.21743,5.01E+07,48186450.8887415
-22.2,0.6944444444,1144227.06402377,1.45E+04,1.1856236657,1.0097,1.3877,0.1759236657,0.2020763343,4328.8811212494,4507.4739106235,154162614.479577,5.13E+07,49504689.3722004
-22.26,0.7037037037,1174090.35442009,1.48E+04,1.2163953243,1.0347,1.422,0.1816953243,0.2056046757,4449.074279946,4612.2121167616,158186119.139806,5.25E+07,50868448.8791592
-22.35,0.712962963,1204438.99080304,1.52E+04,1.2481440226,1.0604,1.4933,0.1877440226,0.2451559774,4573.7362542528,4988.6454949292,162275014.847475,5.64E+07,52279410.1761227
-22.35,0.7222222222,1237228.81362603,1.56E+04,1.2809338455,1.0866,1.5303,0.1943338455,0.2493661545,4704.7883576034,5102.2529315344,166692813.528917,5.77E+07,53767700.2145619
-22.42,0.7314814815,1270009.472363,1.60E+04,1.3148353971,1.1135,1.5682,0.2013353971,0.2533646029,4841.6010532299,5217.0589867204,171109377.525824,5.91E+07,55313281.9788014
-22.6,0.7407407407,1302084.71339751,1.65E+04,1.3499267169,1.1411,1.607,0.2088267169,0.2570732831,4984.9289148783,5332.7116277631,175430900.039506,6.04E+07,56919829.968534
-22.63,0.75,1337930.30581379,1.69E+04,1.3862943611,1.1693,1.6468,0.2169943611,0.2605056389,5136.2951625501,5449.6068591959,180260404.967514,6.18E+07,58627580.1965203
-22.71,0.7592592593,1374250.47646873,1.74E+04,1.4240346891,1.1983,1.6875,0.2257346891,0.2634653109,5295.3171146901,5566.5882966623,185153850.195789,6.31E+07,60414313.409965
-23.02,0.7685185185,1407562.96025153,1.78E+04,1.4632554023,1.2279,1.7293,0.2353554023,0.2660445977,5464.4421359252,5684.7627842734,189642067.400428,6.45E+07,62285264.3982979
-23.07,0.7777777778,1447368.41560252,1.83E+04,1.5040773968,1.2583,1.816,0.2457773968,0.3119226032,5643.5498865855,6143.1649343782,195005087.783707,6.93E+07,64291904.2791424
-23.09,0.787037037,1489516.23788958,1.88E+04,1.5466370112,1.2895,1.861,0.2571370112,0.3143629888,5834.0503840478,6265.5377974638,200683697.111076,7.08E+07,66425281.6556661
-23.15,0.7962962963,1532714.59568791,1.94E+04,1.5910887738,1.3214,1.907,0.2696887738,0.3159112262,6038.2847744326,6386.0687110609,206503845.916154,7.22E+07,68701771.3466902
-23.23,0.8055555556,1577520.51774167,1.99E+04,1.6376087894,1.3541,1.9543,0.2835087894,0.3166912106,6257.4522038746,6506.5368203243,212540583.120817,7.36E+07,71136564.5762344
-23.26,0.8148148148,1625654.99892708,2.05E+04,1.6863989536,1.422,2.0026,0.2643989536,0.3162010464,6251.0985912378,6624.007523324,219025779.721626,7.51E+07,71337511.1253426
-23.26,0.8240740741,1676948.29331463,2.12E+04,1.737692248,1.4572,2.103,0.280492248,0.365307752,6496.1631317825,7137.5053425829,225936565.715665,8.05E+07,74065165.4459787
-23.34,0.8333333333,1729231.83511952,2.18E+04,1.7917594692,1.4933,2.1551,0.2984594692,0.3633405308,6762.6833055526,7251.7830217172,232980768.524982,8.19E+07,77012877.8627926
-23.51,0.8425925926,1782424.10942948,2.25E+04,1.8489178831,1.5303,2.2631,0.3186178831,0.4141821169,7054.2426329203,7806.5051868707,240147405.581181,8.78E+07,80216571.1967058
-23.8,0.8518518519,1835693.71799845,2.32E+04,1.9095425049,1.5682,2.3192,0.3413425049,0.4096574951,7375.1687925631,7910.9506032561,247324461.94307,8.91E+07,83715924.3166238
-23.87,0.8611111111,1898338.25621745,2.40E+04,1.974081026,1.607,2.4354,0.367081026,0.461318974,7730.7328248826,8498.6141928862,255764609.968188,9.54E+07,87614264.2787464
-23.94,0.8703703704,1965388.57023983,2.48E+04,2.0430738975,1.6875,2.4957,0.3555738975,0.4526261025,7820.3168329256,8583.634049795,264798351.640944,9.65E+07,88870483.6334598
-24.03,0.8796296296,2036925.5851372,2.57E+04,2.1171818697,1.7293,2.6208,0.3878818697,0.5036181303,8247.3106535781,9191.7972410977,274436590.060039,1.03E+08,93531056.1543219
-24.39,0.8888888889,2105804.99093661,2.66E+04,2.1972245773,1.816,2.7522,0.3812245773,0.5549754227,8401.8247913808,9826.3850025761,283716766.710027,1.10E+08,95447864.7364307
-24.46,0.8981481481,2190471.750738,2.77E+04,2.2842359543,1.861,2.8203,0.4232359543,0.5360640457,8933.8389445785,9853.5159179141,295123986.011934,1.11E+08,101231911.078781
-24.5,0.9074074074,2284415.24933495,2.89E+04,2.3795461341,1.9543,2.9617,0.4252461341,0.5821538659,9189.6192088266,10472.9407836585,307781067.645832,1.17E+08,104296326.066068
-24.68,0.9166666667,2383374.9546562,3.01E+04,2.4849066498,2.0026,3.1102,0.4823066498,0.6252933502,9886.7026496071,11091.8294910594,321113986.766625,1.24E+08,111815395.656824
-24.7,0.9259259259,2500420.71815019,3.16E+04,2.6026896854,2.103,3.2661,0.4996896854,0.6634103146,10312.8100295395,11694.1173566612,336883654.764635,1.31E+08,116709315.151857
-24.91,0.9351851852,2625879.97489773,3.32E+04,2.7362210781,2.1551,3.5147,0.5811210781,0.7784789219,11287.246942799,13047.4730566708,353786879.342151,1.45E+08,127167492.129981
-25.24,0.9444444444,2766039.39897868,3.49E+04,2.8903717579,2.2631,3.7823,0.6272717579,0.8919282421,12034.056214835,14456.9189513023,372670669.054559,1.60E+08,135412920.047822
-25.42,0.9537037037,2939995.34611975,3.71E+04,3.0726933147,2.4354,4.0702,0.6372933147,0.9975066853,12550.4444358014,15859.3585968781,396107890.965071,1.75E+08,141501711.460665
-25.58,0.962962963,3155231.42011137,3.99E+04,3.295836866,2.5575,4.3801,0.738336866,1.084263134,13915.9075434234,17155.1816216424,425106816.912673,1.89E+08,156373381.172536
-25.94,0.9722222222,3423355.88349953,4.33E+04,3.5835189385,2.7522,4.9498,0.8313189385,1.3662810615,15374.5934277129,20592.4926962892,461231437.262497,2.26E+08,172458534.541697
-26.65,0.9814814815,3781916.69386508,4.78E+04,3.9889840466,2.9617,5.8741,1.0272840466,1.8851159534,18018.3295082064,26897.6820373363,509540617.943371,2.93E+08,201026835.257462
-26.67,0.9907407407,4473560.25533655,5.65E+04,4.6821312271,3.347,7.6873,1.3351312271,3.0051687729,22355.2200113674,40704.6369224021,602726300.293385,4.40E+08,248429250.91157
-26.67,1,Err:502,Err:502,Err:502,4.4885,19.4706,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502
