Flight/sample#,,20150825_b928_filter9_015l,,,,,,,,,,,
Total flow (litres),,,15,,,,,,,,,,
Total area (um2/cm3),,,163.4110267556,18.78920846,,,,,,,,,
Area for d>0.5um (um2/cm3),,,140.4034458326,18.7106198209,,,,,,,,,
Total number (um2/cm3),,,201.9175187085,28.3223582816,,,,,,,,,
Number for d>0.5um (um2/cm3),,,13.52227045,2.0949359744,,,,,,,,,
T,f,K,inp_air,kj,kj lower_95,kj upper_95,kj lower error,kj upper error,inp_air lower error,inp_air upper error,ns (m2) (total),ns upper error,ns lower error
-23.54,0.2727272727,251234.377683584,2.10E+04,0.3184537311,0.2831,0.3705,0.0353537311,0.0520462689,7267.7560127604,7935.0646764783,128205387.405483,5.07E+07,46854633.7928707
-23.61,0.2809917355,260939.114149559,2.18E+04,0.3298824269,0.2901,0.3796,0.0397824269,0.0497175731,7639.2672993814,8033.7799974933,133157733.13842,5.15E+07,49192123.154243
-23.99,0.2892561983,262339.952683579,2.19E+04,0.3414432493,0.3046,0.389,0.0368432493,0.0475567507,7756.8988883148,8152.126639846,133872583.74367,5.22E+07,49902015.4172409
-24.02,0.2975206612,273172.817584732,2.28E+04,0.3531392891,0.3122,0.4085,0.0409392891,0.0553607109,8119.1113791244,8693.513429247,139400615.59253,5.56E+07,52206625.69945
-24.1,0.305785124,282659.147685363,2.36E+04,0.3649737468,0.3199,0.4186,0.0450737468,0.0536262532,8490.6344675067,8829.5375361184,144241508.136064,5.65E+07,54541520.623501
-24.12,0.3140495868,294037.611466986,2.45E+04,0.3769499378,0.3359,0.4396,0.0410499378,0.0626500622,8575.9845689356,9440.5177444432,150047960.145747,6.03E+07,55244166.6867932
-24.14,0.3223140496,305556.904339127,2.55E+04,0.3890712983,0.3442,0.4505,0.0448712983,0.0614287017,8937.0606609416,9597.3934016026,155926277.511891,6.14E+07,57554370.7374785
-24.17,0.3305785124,316915.688192146,2.64E+04,0.4013413909,0.3528,0.4617,0.0485413909,0.0603586091,9299.2049488628,9768.5167390712,161722686.816057,6.26E+07,59867899.0163927
-24.17,0.3388429752,329338.208190703,2.75E+04,0.4137639109,0.3615,0.4731,0.0522639109,0.0593360891,9669.0584323404,9948.8164634758,168061922.726571,6.39E+07,62245683.7814062
-24.22,0.347107438,340375.990746071,2.84E+04,0.4263426931,0.3796,0.4968,0.0467426931,0.0704573069,9710.1955511879,10659.0213208396,173694524.449535,6.82E+07,62688348.8717092
-24.28,0.3553719008,351228.64368909,2.93E+04,0.4390817189,0.389,0.5091,0.0500817189,0.0700182811,10066.4452326448,10862.0059421548,179232654.174319,6.96E+07,64957770.1083122
-24.31,0.3636363636,363173.396113742,3.03E+04,0.4519851237,0.3987,0.5217,0.0532851237,0.0697148763,10423.0055837509,11076.6210959152,185328084.370555,7.11E+07,67249391.0248912
-24.39,0.3719008264,373637.618910802,3.12E+04,0.4650572053,0.4085,0.5346,0.0565572053,0.0695427947,10786.7802994141,11302.2663489499,190667997.442818,7.26E+07,69555473.2826765
-24.39,0.3801652893,386882.845660822,3.23E+04,0.4783024321,0.4186,0.5479,0.0597024321,0.0695975679,11150.5356993375,11542.5872337267,197427062.195089,7.42E+07,71912989.1051792
-24.41,0.3884297521,399642.022884047,3.33E+04,0.4917254524,0.429,0.5614,0.0627254524,0.0696745476,11514.0732096036,11788.6268076669,203938094.936551,7.59E+07,74260246.3823534
-24.53,0.3966942149,409162.151812387,3.41E+04,0.5053311044,0.4396,0.5753,0.0657311044,0.0699688956,11881.1465013106,12048.2573519197,208796235.087041,7.75E+07,76568231.9464171
-24.53,0.4049586777,422955.473944723,3.53E+04,0.5191244266,0.4505,0.6042,0.0686244266,0.0850755734,12248.0047318232,12945.9022614851,215834993.96984,8.30E+07,78953813.3145254
-24.56,0.4132231405,435892.320686529,3.63E+04,0.5331106686,0.4731,0.6191,0.0600106686,0.0859893314,12194.7766806536,13232.0532512936,222436691.809248,8.49E+07,78887478.0026524
-24.58,0.4214876033,449371.004876971,3.75E+04,0.5472953035,0.4848,0.6345,0.0624953035,0.0872046965,12549.8122082664,13535.8622197183,229314890.343559,8.69E+07,81199193.6382497
-24.58,0.4297520661,463759.742329071,3.87E+04,0.561684041,0.4968,0.6502,0.064884041,0.088515959,12905.7006141565,13847.9343927181,236657490.812216,8.90E+07,83533246.2205957
-24.7,0.4380165289,474013.873126439,3.95E+04,0.5762828404,0.4968,0.6663,0.0794828404,0.0900171596,13727.4045419241,14172.4368864403,241890193.5319,9.11E+07,88489870.8158491
-24.7,0.4462809917,488828.958911579,4.08E+04,0.5910979262,0.5217,0.6828,0.0693979262,0.0917020738,13620.8180095189,14509.0583313325,249450360.377066,9.33E+07,88149904.9358338
-24.76,0.4545454545,501622.741802819,4.18E+04,0.6061358036,0.5346,0.6997,0.0715358036,0.0935641964,13980.5600155462,14857.5217704938,255979052.457649,9.56E+07,90475819.6542725
-24.89,0.4628099174,511857.637917796,4.27E+04,0.6214032757,0.5479,0.717,0.0735032757,0.0955967243,14338.603328021,15217.5771583349,261201939.681817,9.78E+07,92743174.7747936
-24.89,0.4710743802,527361.824453761,4.40E+04,0.6369074622,0.5614,0.7347,0.0755074622,0.0977925378,14702.4302659003,15588.9943048807,269113755.968973,1.00E+08,95144350.4656632
-24.95,0.479338843,540706.414503862,4.51E+04,0.6526558192,0.5753,0.7529,0.0773558192,0.1002441808,15065.3003812015,15975.9179914138,275923526.004884,1.03E+08,97498880.4052389
-24.95,0.4876033058,556706.755850303,4.64E+04,0.6686561606,0.5896,0.7716,0.0790561606,0.1029438394,15427.6428868652,16378.1518684782,284088531.048597,1.05E+08,99901203.0867864
-24.98,0.4958677686,571745.685258277,4.77E+04,0.6849166814,0.6042,0.7907,0.0807166814,0.1057833186,15793.4926260652,16791.1448024212,291762925.726149,1.08E+08,102305549.550733
-25.07,0.5041322314,584529.649395665,4.87E+04,0.7014459834,0.6042,0.8102,0.0972459834,0.1087540166,16729.0464193643,17214.6990028985,298286607.277707,1.11E+08,107966445.137109
-25.07,0.5123966942,601336.767712047,5.01E+04,0.7182531017,0.6191,0.8303,0.0991531017,0.1120468983,17112.8165321405,17657.4247144392,306863312.164947,1.14E+08,110506726.694687
-25.1,0.520661157,617155.410494797,5.15E+04,0.7353475351,0.6345,0.8509,0.1008475351,0.1155524649,17493.3595271459,18114.7835318263,314935596.081226,1.17E+08,113010014.91141
-25.1,0.5289256198,634547.153206667,5.29E+04,0.7527392778,0.6502,0.8719,0.1025392778,0.1191607222,17879.3707877429,18582.1466773067,323810635.924857,1.20E+08,115574848.538664
-25.1,0.5371900826,652246.730306067,5.44E+04,0.7704388549,0.6663,0.8935,0.1041388549,0.1230611451,18267.5129862305,19068.2215331731,332842764.250065,1.23E+08,118158233.187481
-25.13,0.5454545455,668975.523810442,5.58E+04,0.7884573604,0.6828,0.9156,0.1056573604,0.1271426396,18658.5103400505,19568.3655967953,341379499.834698,1.26E+08,120739993.392775
-25.26,0.5537190083,681571.300986814,5.68E+04,0.806806499,0.6997,0.9383,0.107106499,0.131493501,19053.1192147339,20086.89187931,347807149.217155,1.29E+08,123263941.854402
-25.29,0.5619834711,698896.868010439,5.83E+04,0.825498632,0.717,0.9615,0.108498632,0.136001368,19452.1268513675,20619.043592961,356648419.479464,1.33E+08,125903534.052273
-25.34,0.5702479339,715634.235023042,5.97E+04,0.844546827,0.7347,0.9853,0.109846827,0.140753173,19856.350728394,21169.1313930488,365189530.141879,1.36E+08,128562235.72605
-25.36,0.5785123967,734116.22240041,6.12E+04,0.8639649129,0.7529,1.0097,0.1110649129,0.1457350871,20262.82575291,21736.907761444,374620923.940713,1.40E+08,131267621.319781
-25.39,0.5867768595,752501.941296851,6.28E+04,0.8837675402,0.7716,1.0347,0.1121675402,0.1509324598,20672.538062538,22322.0778645635,384003191.748088,1.44E+08,133990179.452821
-25.41,0.5950413223,771751.463780786,6.44E+04,0.9039702475,0.7907,1.0604,0.1132702475,0.1564297525,21090.2475262732,22929.0351711838,393826260.191896,1.47E+08,136775969.096248
-25.42,0.6033057851,791891.566118482,6.60E+04,0.9245895347,0.7907,1.0866,0.1338895347,0.1620104653,22285.4862214817,23547.9229711409,404103793.252448,1.51E+08,144074950.880278
-25.58,0.6115702479,805037.497993721,6.71E+04,0.9456429439,0.8303,1.0866,0.1153429439,0.1409570561,21946.1508666345,22962.6650582906,410812187.638641,1.48E+08,142364969.069877
-25.66,0.6198347107,822414.978833222,6.86E+04,0.9671491491,0.8303,1.1411,0.1368491491,0.1739508509,23178.6273436225,24848.210237412,419679949.621301,1.60E+08,149826133.156708
-25.66,0.6280991736,844393.885551997,7.04E+04,0.9891280558,0.8509,1.1693,0.1382280558,0.1801719442,23634.636955796,25523.7638802363,430895828.103418,1.64E+08,152883696.19019
-25.66,0.6363636364,866866.741404056,7.23E+04,1.0116009117,0.8719,1.1693,0.1397009117,0.1576990883,24104.0959757314,24864.1975652681,442363769.780769,1.60E+08,156029167.487207
-25.7,0.6446280992,887746.654224874,7.40E+04,1.0345904299,0.8935,1.1983,0.1410904299,0.1637095701,24580.2769595904,25536.8584041077,453018829.557489,1.65E+08,159183508.884292
-25.7,0.652892562,911277.151635069,7.60E+04,1.0581209273,0.9156,1.2279,0.1425209273,0.1697790727,25068.6787627339,26222.7708171788,465026487.761483,1.69E+08,162459871.81872
-25.74,0.6611570248,933234.3487829,7.78E+04,1.0822184789,0.9383,1.2583,0.1439184789,0.1760815211,25566.8847985051,26930.1778815281,476231287.807684,1.74E+08,165762965.68329
-25.74,0.6694214876,957926.961373272,7.99E+04,1.1069110915,0.9383,1.2895,0.1686110915,0.1825889085,27034.2442986085,27658.3845571181,488831975.629114,1.78E+08,174724363.66637
-25.76,0.6776859504,982162.921451591,8.19E+04,1.1322288995,0.9853,1.3214,0.1469288995,0.1891711005,26607.2178138901,28401.9398435254,501199632.793048,1.83E+08,172721362.879044
-25.81,0.6859504132,1005399.29390804,8.38E+04,1.1582043859,0.9853,1.3541,0.1729043859,0.1958956141,28135.4424935026,29164.4450470852,513057198.465965,1.88E+08,182001640.773042
-25.81,0.694214876,1032067.54099021,8.61E+04,1.184872633,1.0097,1.3877,0.175172633,0.202827367,28710.3363132436,29949.52486498,526666056.378316,1.93E+08,185837290.422904
-25.84,0.7024793388,1057799.10661581,8.82E+04,1.2122716071,1.0347,1.422,0.1775716071,0.2097283929,29304.3957814083,30746.5685124107,539796923.937112,1.98E+08,189766374.065249
-25.93,0.7107438017,1080857.79303001,9.01E+04,1.2404424841,1.0604,1.4572,0.1800424841,0.2167575159,29915.8522806949,31563.6443398153,551563816.080026,2.03E+08,193744929.362456
-25.93,0.7190082645,1109845.32990327,9.25E+04,1.269430021,1.0866,1.4933,0.182830021,0.223869979,30555.6997260559,32399.3050590591,566356212.045226,2.09E+08,198001799.674405
-25.96,0.7272727273,1137956.90553155,9.49E+04,1.2992829841,1.1135,1.5303,0.1857829841,0.2310170159,31218.3949163304,33251.9237214262,580701603.29794,2.14E+08,202374191.12911
-26,0.7355371901,1166377.11970836,9.73E+04,1.3300546428,1.1411,1.5682,0.1889546428,0.2381453572,31907.050353187,34119.6865032801,595204493.397134,2.20E+08,206902729.29927
-26.09,0.7438016529,1192708.99182834,9.95E+04,1.3618033411,1.1693,1.607,0.1925033411,0.2451966589,32629.1506367861,35000.5872630688,608641698.517626,2.25E+08,211583963.257052
-26.09,0.7520661157,1225498.81465133,1.02E+05,1.3945931639,1.1983,1.6468,0.1962931639,0.2522068361,33380.1801992958,35897.3091190244,625374408.335202,2.31E+08,216557798.707357
-26.09,0.7603305785,1259400.36632701,1.05E+05,1.4284947156,1.2279,1.6875,0.2005947156,0.2590052844,34172.4184067548,36802.5844887293,642674435.530134,2.37E+08,221791521.174029
-26.12,0.7685950413,1292646.52926395,1.08E+05,1.4635860354,1.2583,1.7293,0.2052860354,0.2657139646,35002.2293392632,37723.5962204458,659640016.587849,2.43E+08,227229426.283356
-26.15,0.7768595041,1327148.88221593,1.11E+05,1.4999536796,1.2583,1.7721,0.2416536796,0.2721463204,37216.6770881963,38652.6298644837,677246633.832647,2.49E+08,240693564.708583
-26.18,0.7851239669,1363003.56492944,1.14E+05,1.5376940076,1.2895,1.816,0.2481940076,0.2783059924,38173.8727454638,39591.5211042753,695543347.562548,2.55E+08,246916780.169912
-26.21,0.7933884298,1400318.05665963,1.17E+05,1.5769147207,1.3214,1.861,0.2555147207,0.2840852793,39192.3732542471,40536.9625884076,714585004.648713,2.61E+08,253522696.090414
-26.28,0.8016528926,1436610.91699466,1.20E+05,1.6177367152,1.3541,1.907,0.2636367152,0.2892632848,40275.4329649819,41480.5648482787,733105321.263845,2.67E+08,260482973.308977
-26.35,0.8099173554,1474525.2395614,1.23E+05,1.6602963297,1.3877,1.9543,0.2725963297,0.2940036703,41427.3658036799,42433.1364760325,752453073.182604,2.74E+08,267872922.753514
-26.39,0.8181818182,1516269.25388709,1.26E+05,1.7047480922,1.422,2.0026,0.2827480922,0.2978519078,42667.5428655741,43376.2410815321,773755124.191028,2.80E+08,275846609.171781
-26.41,0.826446281,1561420.63088618,1.30E+05,1.7512681079,1.4572,2.103,0.2940681079,0.3517318921,43998.6752900182,46849.0646593225,796795958.94235,3.01E+08,284411693.934646
-26.44,0.8347107438,1608139.18013339,1.34E+05,1.800058272,1.4933,2.1551,0.306758272,0.355041728,45434.5634277372,47817.3465274179,820636524.713985,3.07E+08,293613404.372709
-26.68,0.8429752066,1642024.69559285,1.37E+05,1.8513515664,1.5303,2.2085,0.3210515664,0.3571484336,46991.461568602,48769.1575381335,837928368.596852,3.14E+08,303276758.463837
-26.68,0.8512396694,1696091.91686312,1.41E+05,1.9054187877,1.607,2.2631,0.2984187877,0.3576812123,46894.4468326345,49693.7036214175,865518975.872836,3.20E+08,303738470.598529
-26.77,0.8595041322,1746322.76205596,1.46E+05,1.9625772015,1.6468,2.3766,0.3157772015,0.4140227985,48676.7995543063,53553.8041603564,891151873.038536,3.43E+08,315010236.962971
-26.97,0.867768595,1790720.87622314,1.49E+05,2.0232018234,1.6875,2.4354,0.3357018234,0.4121981766,50644.2436193261,54430.4414712316,913808316.314167,3.49E+08,327245936.752874
-26.97,0.8760330579,1855259.39736071,1.55E+05,2.0877403445,1.7293,2.5575,0.3584403445,0.4697596555,52820.8719206685,58575.935527504,946742448.105001,3.75E+08,341077202.386476
-27.07,0.8842975207,1915687.99054883,1.60E+05,2.156733216,1.7721,2.6208,0.384633216,0.464066784,55252.2626877476,59343.0650545829,977579275.737754,3.80E+08,356312372.267941
-27.09,0.8925619835,1988045.61337214,1.66E+05,2.2308411881,1.861,2.7522,0.3698411881,0.5213588119,55827.3744725728,63684.1726358269,1014503510.19697,4.07E+08,361003207.463907
-27.1,0.9008264463,2067208.38582419,1.72E+05,2.3108838958,1.907,2.8203,0.4038838958,0.5094161042,58805.122967115,64251.5351302641,1054900425.63459,4.11E+08,379751946.582393
-27.2,0.9090909091,2145243.09221845,1.79E+05,2.3978952728,1.9543,2.9617,0.4435952728,0.5638047272,62212.1527842368,68647.216993934,1094721686.78759,4.39E+08,400978445.439208
-27.2,0.9173553719,2240553.27202278,1.87E+05,2.4932054526,2.0522,3.1102,0.4410054526,0.6169945474,63696.7188656021,73157.5687877487,1143358655.3353,4.67E+08,411366932.213708
-27.23,0.9256198347,2343156.84807979,1.95E+05,2.5985659683,2.103,3.2661,0.4955659683,0.6675340317,68161.9170517068,77697.5055881026,1195717458.05514,4.95E+08,439193341.132163
-27.43,0.9338842975,2441775.43073267,2.04E+05,2.7163490039,2.2085,3.4298,0.5078490039,0.7134509961,70740.0383545053,82159.8671983346,1246042710.9563,5.23E+08,455989038.167984
-27.48,0.9421487603,2570295.10575351,2.14E+05,2.8498803965,2.2631,3.6017,0.5867803965,0.7518196035,76996.0052134922,86397.9787223803,1311626548.95329,5.50E+08,494727184.771735
-27.57,0.9504132231,2715193.04948001,2.26E+05,3.0040310764,2.3766,3.8759,0.6274310764,0.8718689236,81635.0117631413,95982.8811382241,1385568249.05418,6.09E+08,524356585.534342
-27.8,0.958677686,2872453.54496846,2.40E+05,3.1863526332,2.4957,4.171,0.6906526332,0.9846473668,87948.0303499995,105639.798036835,1465818583.1588,6.68E+08,563974257.453167
-27.94,0.9669421488,3079289.63100302,2.57E+05,3.4094961845,2.6857,4.4885,0.7237961845,1.0790038155,93280.7377989904,114691.923760721,1571367436.71933,7.25E+08,598746279.475375
-28.37,0.9752066116,3311394.70503583,2.76E+05,3.6971782569,2.8203,5.0724,0.8768782569,1.3752217431,106277.130277032,138199.572749093,1689811103.58339,8.68E+08,678769730.34605
-28.53,0.9834710744,3693870.95565894,3.08E+05,4.102643365,3.035,5.8741,1.067643365,1.771456635,123492.705621124,170720.073786836,1884989471.83318,1.07E+09,786184294.929219
-28.66,0.9917355372,4367334.68049985,3.64E+05,4.7957905456,3.4298,7.8776,1.3659905456,3.0818094544,151602.24468598,275774.141247526,2228659309.30865,1.71E+09,962475820.330752
-29.44,1,Err:502,Err:502,Err:502,4.5997,19.4706,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502
