Flight/sample#,,20150815_b925_filter2_111l,,,,,,,,,,,
Total flow (litres),,,111,,,,,,,,,,
Total area (um2/cm3),,,175.3026437157,16.4937914733,,,,,,,,,
Area for d>0.5um (um2/cm3),,,141.4270262703,16.4293337638,,,,,,,,,
Total number (um2/cm3),,,320.852434175,29.0825183699,,,,,,,,,
Number for d>0.5um (um2/cm3),,,13.5593375069,2.2305711872,,,,,,,,,
T,f,K,inp_air,kj,kj lower_95,kj upper_95,kj lower error,kj upper error,inp_air lower error,inp_air upper error,ns (m2) (total),ns upper error,ns lower error
-17.78,0.12,119467.116478873,1.35E+03,0.1278333715,0.1145,0.1499,0.0133333715,0.0220666285,387.5123434471,435.2289866737,7679567.54102655,2.59E+06,2325626.45766675
-18.16,0.128,127366.688354271,1.44E+03,0.1369658551,0.1232,0.1574,0.0137658551,0.0204341449,412.9594882012,446.6489148671,8187366.65387317,2.66E+06,2478447.86266821
-18.71,0.136,134470.13557309,1.52E+03,0.1461825102,0.1326,0.1694,0.0135825102,0.0232174898,436.2049227241,485.0768898032,8643989.399101,2.88E+06,2617835.30898956
-18.71,0.144,143772.528235403,1.62E+03,0.1554849028,0.1393,0.1779,0.0161849028,0.0224150972,471.192510391,502.5539998109,9241964.43063213,3.00E+06,2825035.1306374
-18.92,0.152,152237.805556476,1.72E+03,0.1648746432,0.1463,0.1914,0.0185746432,0.0265253568,506.0209884179,549.1732859594,9786128.13740574,3.27E+06,3029850.45545212
-19.07,0.16,161011.871916701,1.81E+03,0.1743533871,0.1574,0.201,0.0169533871,0.0266466129,523.3054416081,572.2899026337,10350141.3755985,3.41E+06,3139979.29707049
-19.19,0.168,169989.391579836,1.92E+03,0.1839228382,0.1653,0.2111,0.0186228382,0.0271771618,555.121400707,598.2567322892,10927232.968967,3.56E+06,3329364.72020064
-19.25,0.176,179345.559984398,2.02E+03,0.1935847491,0.1736,0.2217,0.0199847491,0.0281152509,585.9311158433,626.8782566749,11528664.8048209,3.74E+06,3514000.94911629
-19.39,0.184,188361.990564772,2.12E+03,0.203340924,0.1823,0.2328,0.021040924,0.029459076,615.6729589529,658.0553104339,12108257.6640258,3.92E+06,3692208.8574018
-19.39,0.192,198214.287007784,2.23E+03,0.2131932205,0.1914,0.2444,0.0217932205,0.0312067795,644.3500965828,691.7676019888,12741581.5291892,4.12E+06,3866204.44776245
-19.41,0.2,208055.848371355,2.34E+03,0.2231435513,0.201,0.2567,0.0221435513,0.0335564487,671.5957437106,729.2223522189,13374215.3235611,4.35E+06,4032430.0637272
-19.64,0.208,216797.098117036,2.44E+03,0.2331938872,0.206,0.2696,0.0271938872,0.0364061128,720.0633529047,769.9945786089,13936119.0489835,4.58E+06,4311751.81367079
-19.77,0.216,226159.921500487,2.55E+03,0.2433462586,0.2163,0.2831,0.0270462586,0.0397537414,745.1501549835,814.2736255546,14537978.6792075,4.84E+06,4465312.6337172
-19.82,0.224,236102.724077101,2.66E+03,0.2536027588,0.2271,0.2901,0.0265027588,0.0364972412,768.9922800831,819.3325150718,15177120.4462871,4.89E+06,4613227.21950512
-19.88,0.232,246081.506734381,2.77E+03,0.2639655458,0.2328,0.3046,0.0311655458,0.0406344542,816.9282268565,868.1618343048,15818575.0795991,5.17E+06,4892001.61998885
-19.9,0.24,256422.941694344,2.89E+03,0.2744368457,0.2444,0.3122,0.0300368457,0.0377631543,838.2233691234,877.005648097,16483341.6746832,5.24E+06,5026799.44654916
-19.91,0.248,266939.765367891,3.01E+03,0.285018955,0.2505,0.3278,0.034518955,0.042781045,886.3324388173,930.9595121049,17159382.581156,5.55E+06,5307525.31813366
-19.91,0.256,277635.054484639,3.13E+03,0.2957142441,0.2631,0.3359,0.0326142441,0.0401857559,904.3466687563,942.2515604055,17846895.5768965,5.63E+06,5425178.21578669
-19.95,0.264,288182.453299596,3.25E+03,0.3065251603,0.2696,0.3528,0.0369251603,0.0462748397,952.2317168731,1002.759351661,18524901.9100947,5.98E+06,5704715.78668801
-19.99,0.272,298844.165587096,3.37E+03,0.3174542308,0.2831,0.3615,0.0343542308,0.0440457692,967.8430605292,1016.4673066008,19210256.5250555,6.07E+06,5809313.33693167
-19.99,0.28,309894.001773681,3.49E+03,0.328504067,0.2901,0.3796,0.038404067,0.051095933,1014.8240004925,1083.565056534,19920560.463187,6.46E+06,6084836.38387128
-20.12,0.288,320171.179282634,3.61E+03,0.3396773676,0.2973,0.389,0.0423773676,0.0493226324,1062.5053831217,1099.9055564843,20581196.4702935,6.57E+06,6362800.0399247
-20.14,0.296,331329.090396773,3.73E+03,0.3509769228,0.3122,0.4085,0.0387769228,0.0575230772,1073.6603554925,1175.5796420649,21298447.6649597,7.00E+06,6444108.77221524
-20.18,0.304,342471.404826254,3.86E+03,0.3624056186,0.3199,0.4186,0.0425056186,0.0561943814,1120.2189264723,1194.3441513425,22014696.2758457,7.12E+06,6717512.32607556
-20.2,0.312,353887.474981141,3.99E+03,0.373966441,0.3278,0.429,0.046166441,0.055033559,1167.2960278351,1215.125769894,22748542.4118496,7.25E+06,6994285.7068999
-20.23,0.32,365364.413145572,4.12E+03,0.3856624808,0.3442,0.4396,0.0414624808,0.0539375192,1174.566320421,1237.2282337955,23486301.2562553,7.40E+06,7055212.6377259
-20.32,0.328,376527.116341747,4.24E+03,0.3974969385,0.3528,0.4617,0.0446969385,0.0642030615,1219.5733601296,1325.5578609426,24203860.4948314,7.90E+06,7320197.60056918
-20.32,0.336,388503.307388463,4.38E+03,0.4094731295,0.3615,0.4731,0.0479731295,0.0636268705,1265.452761751,1350.2624708887,24973712.2392967,8.05E+06,7591470.4703871
-20.32,0.344,400624.667920807,4.51E+03,0.42159449,0.3705,0.4848,0.05109449,0.06320551,1311.2174763766,1376.617520557,25752895.7472014,8.22E+06,7862410.87849483
-20.34,0.352,412742.488199259,4.65E+03,0.4338645826,0.3796,0.4968,0.0542645826,0.0629354174,1357.8142092937,1404.5300761216,26531851.6810282,8.39E+06,8137876.55633217
-20.34,0.36,425165.008197816,4.79E+03,0.4462871026,0.389,0.5091,0.0572871026,0.0628128974,1404.2233206663,1433.9165652984,27330394.2772709,8.57E+06,8412903.27861235
-20.4,0.368,437280.306939161,4.93E+03,0.4588658848,0.4085,0.5217,0.0503658848,0.0628341152,1402.1859120095,1464.7023427868,28109188.1220217,8.76E+06,8424553.15512262
-20.46,0.376,449545.679003824,5.07E+03,0.4716049106,0.4186,0.5479,0.0530049106,0.0762950894,1446.8293295792,1573.4425359385,28897628.9579823,9.38E+06,8689636.98999769
-20.48,0.384,462288.90078194,5.21E+03,0.4845083154,0.429,0.5614,0.0555083154,0.0768916846,1491.3540896518,1607.3744686903,29716786.8586639,9.59E+06,8954989.46568761
-20.5,0.392,475199.636122609,5.35E+03,0.497580397,0.4396,0.5753,0.057980397,0.077719603,1536.2290130391,1643.2114595281,30546712.8414386,9.80E+06,9222559.80795228
-20.64,0.4,487282.153279236,5.49E+03,0.5108256238,0.4505,0.5896,0.0603256238,0.0787743762,1580.9863811655,1680.8898019699,31323399.4252011,1.00E+07,9487939.07428387
-20.78,0.408,499482.059744643,5.63E+03,0.5242486441,0.4617,0.6042,0.0625486441,0.0799513559,1625.6336457213,1719.7656969194,32107632.0111769,1.03E+07,9752951.24960308
-20.82,0.416,512726.720887988,5.78E+03,0.5378542962,0.4731,0.6191,0.0647542962,0.0812457038,1670.6789665549,1759.8058618193,32959023.3630918,1.05E+07,10022084.2516216
-20.84,0.424,526337.579192374,5.93E+03,0.5516476183,0.4848,0.6345,0.0668476183,0.0828523817,1715.6589387606,1802.1463618732,33833954.5468403,1.08E+07,10291548.70589
-20.89,0.432,539861.843828925,6.08E+03,0.5656338603,0.4968,0.6502,0.0688338603,0.0845661397,1760.6013618885,1845.5825575367,34703319.3292194,1.10E+07,10560647.6376152
-20.93,0.44,553670.833007382,6.24E+03,0.5798184953,0.5091,0.6663,0.0707184953,0.0864815047,1805.5401130927,1890.6712777371,35590986.7325589,1.13E+07,10830259.1808504
-20.95,0.448,567869.699272358,6.40E+03,0.5942072327,0.5217,0.6828,0.0725072327,0.0885927673,1850.5143803607,1937.3876169807,36503716.157205,1.16E+07,11100792.7340083
-20.95,0.456,582468.498693511,6.56E+03,0.6088060321,0.5346,0.6997,0.0742060321,0.0908939679,1895.5680206211,1985.7103136318,37442154.0259425,1.19E+07,11372506.3397516
-21.07,0.464,596115.050655213,6.72E+03,0.6236211179,0.5479,0.717,0.0757211179,0.0933788821,1940.2531801861,2035.62068484,38319379.6641,1.22E+07,11640438.1770464
-21.07,0.472,611152.928019754,6.89E+03,0.6386589953,0.5614,0.7347,0.0772589953,0.0960410047,1985.6147078909,2087.1016460141,39286042.2763602,1.25E+07,11914646.5996502
-21.18,0.48,625303.75515905,7.05E+03,0.6539264674,0.5753,0.7529,0.0786264674,0.0989735326,2030.7187619073,2140.7236991192,40195683.6570228,1.28E+07,12185796.0927014
-21.23,0.488,640285.499024467,7.22E+03,0.6694306539,0.5896,0.7716,0.0798306539,0.1021693461,2075.6316162093,2196.4798349535,41158737.903981,1.31E+07,12457470.2952978
-21.27,0.496,655609.044241548,7.39E+03,0.6851790109,0.6042,0.7907,0.0809790109,0.1055209891,2120.9101626492,2253.7706162592,42143763.7749566,1.35E+07,12731773.9429183
-21.34,0.504,670851.011427278,7.56E+03,0.7011793523,0.6042,0.8102,0.0969793523,0.1090206477,2243.4420239522,2312.5786913281,43123545.6589668,1.38E+07,13425324.6015588
-21.44,0.512,685994.277941608,7.73E+03,0.7174398731,0.6345,0.8303,0.0829398731,0.1128601269,2211.8719322227,2374.0907169721,44096982.880992,1.42E+07,13282092.6951911
-21.48,0.52,702065.237557973,7.91E+03,0.7339691751,0.6502,0.8509,0.0837691751,0.1169308249,2257.708835807,2437.7050292381,45130053.9340195,1.45E+07,13560848.0074677
-21.51,0.528,718524.220233589,8.10E+03,0.7507762934,0.6502,0.8719,0.1005762934,0.1211237066,2384.4346717385,2502.7970316249,46188067.8280464,1.49E+07,14279171.7378713
-21.51,0.536,735618.653592889,8.29E+03,0.7678707268,0.6663,0.8935,0.1015707268,0.1256292732,2431.8202656388,2570.5767392693,47286929.6690915,1.53E+07,14568131.141595
-21.51,0.544,753010.396304758,8.49E+03,0.7852624695,0.6828,0.9156,0.1024624695,0.1303375305,2479.467015581,2640.417516981,48404903.1060378,1.57E+07,14859077.0273815
-21.56,0.552,770121.284984689,8.68E+03,0.8029620466,0.6997,0.9156,0.1032620466,0.1126379534,2527.4749804842,2577.8248524972,49504822.7255739,1.54E+07,15151480.3474263
-21.63,0.56,787297.530998853,8.87E+03,0.8209805521,0.717,0.9383,0.1039805521,0.1173194479,2575.9470825173,2647.7067803926,50608943.6356186,1.58E+07,15446537.6902944
-21.68,0.568,805031.86254017,9.07E+03,0.8393296907,0.7347,0.9615,0.1046296907,0.1221703093,2624.9888984982,2719.5112585623,51748939.3171129,1.63E+07,15745741.1833651
-21.71,0.576,823349.73778592,9.28E+03,0.8580218238,0.7529,0.9853,0.1051218238,0.1272781762,2674.2091528953,2793.7894671798,52926446.2688498,1.67E+07,16047022.508212
-21.73,0.584,842146.16148696,9.49E+03,0.8770700187,0.7716,1.0097,0.1054700187,0.1326299813,2723.7396100037,2870.5304091138,54134715.2017274,1.71E+07,16350907.3903474
-21.77,0.592,861055.206819593,9.70E+03,0.8964881046,0.7716,1.0347,0.1248881046,0.1382118954,2873.2685053289,2949.7148636965,55350223.6616974,1.76E+07,17197784.7122556
-21.81,0.6,880341.373956817,9.92E+03,0.9162907319,0.7907,1.0604,0.1255907319,0.1441092681,2925.4579135574,3031.9178747564,56589974.2098244,1.81E+07,17516851.8572446
-21.83,0.608,900283.035097437,1.01E+04,0.9364934392,0.8102,1.0866,0.1262934392,0.1501065608,2978.7643638491,3115.9024540334,57871861.1266878,1.86E+07,17843221.1660606
-21.83,0.616,920902.322300172,1.04E+04,0.9571127264,0.8303,1.1135,0.1268127264,0.1563872736,3032.2569779245,3202.8346603831,59197307.102018,1.91E+07,18171884.4164667
-21.91,0.624,940892.45278005,1.06E+04,0.9781661356,0.8509,1.1411,0.1272661356,0.1629338644,3086.6381287776,3292.6785364062,60482309.7177906,1.96E+07,18504234.5697838
-21.91,0.632,962398.658001014,1.08E+04,0.9996723408,0.8719,1.1693,0.1277723408,0.1696276592,3142.5850768479,3384.7490141372,61864768.4262066,2.02E+07,18847931.7373481
-21.98,0.64,983421.615116075,1.11E+04,1.0216512475,0.8719,1.1983,0.1497512475,0.1766487525,3316.2152076715,3480.2488094772,63216163.0512352,2.07E+07,19830105.7151285
-22.08,0.648,1004486.14389743,1.13E+04,1.0441241034,0.9156,1.2279,0.1285241034,0.1837758966,3257.2459550501,3577.8206997619,64570229.9799779,2.13E+07,19548686.3325801
-22.1,0.656,1027187.83117372,1.16E+04,1.0671136216,0.9156,1.2279,0.1515136216,0.1607863784,3436.0060500318,3489.1076542541,66029536.4893499,2.09E+07,20561431.023437
-22.26,0.664,1048339.14911453,1.18E+04,1.090644119,0.9383,1.2583,0.152344119,0.167655881,3497.8007643201,3585.6392068177,67389182.3860256,2.14E+07,20936116.5907207
-22.3,0.672,1071820.07510371,1.21E+04,1.1147416706,0.9615,1.2895,0.1532416706,0.1747583294,3561.5139539986,3685.1833536803,68898579.8032776,2.20E+07,21325519.6493126
-22.35,0.68,1095729.25135233,1.23E+04,1.1394342832,0.9853,1.3214,0.1541342832,0.1819657168,3626.8191842269,3787.0380195626,70435505.9404717,2.26E+07,21724390.5060834
-22.35,0.688,1121047.05933662,1.26E+04,1.1647520912,1.0097,1.3541,0.1550520912,0.1893479088,3693.9595362893,3891.6862915634,72062981.5349001,2.32E+07,22135862.1977465
-22.37,0.696,1146705.18175529,1.29E+04,1.1907275776,1.0347,1.3877,0.1560275776,0.1969724224,3763.1889134628,3999.6221969117,73712333.1715486,2.38E+07,22559342.7442204
-22.49,0.704,1171420.25966021,1.32E+04,1.2173958247,1.0347,1.422,0.1826958247,0.2046041753,3976.1905936832,4109.4495686054,75301064.160014,2.45E+07,23762630.2310126
-22.53,0.712,1198149.1066753,1.35E+04,1.2447947988,1.0604,1.4572,0.1843947988,0.2124052012,4051.6684177028,4222.2505134591,77019243.9570669,2.52E+07,24221817.9889248
-22.53,0.72,1226319.983642,1.38E+04,1.2729656758,1.0866,1.4933,0.1863656758,0.2203343242,4130.6897294412,4337.8458733417,78830120.1105392,2.58E+07,24702931.9220469
-22.55,0.728,1254968.80293264,1.41E+04,1.3019532127,1.1135,1.5303,0.1884532127,0.2283467873,4212.4502790716,4456.0301450801,80671719.2819068,2.65E+07,25199846.4761632
-22.58,0.736,1284309.07238788,1.45E+04,1.3318061758,1.1411,1.5682,0.1907061758,0.2363938242,4297.3371377141,4576.5704145391,82557766.1506557,2.72E+07,25715049.2455936
-22.64,0.744,1314038.49908373,1.48E+04,1.3625778345,1.1693,1.607,0.1932778345,0.2444221655,4386.3257097919,4699.2054369598,84468828.7676826,2.80E+07,26253284.5073807
-22.64,0.752,1345787.19739831,1.52E+04,1.3943265328,1.1983,1.6468,0.1960265328,0.2524734672,4478.74333444,4824.3093491293,86509693.9047399,2.87E+07,26813876.118581
-22.64,0.76,1378577.0202213,1.55E+04,1.4271163556,1.2279,1.6875,0.1992163556,0.2603836444,4576.1967795001,4950.904104968,88617484.4537149,2.94E+07,27403767.5819792
-22.64,0.768,1412478.57189698,1.59E+04,1.4610179073,1.2583,1.7293,0.2027179073,0.2682820927,4678.1167921979,5079.9781385465,90796738.9926409,3.02E+07,28019989.3901367
-22.69,0.776,1446683.91627017,1.63E+04,1.4961092271,1.2583,1.7721,0.2378092271,0.2759907729,4965.683899401,5210.4869985529,92995521.8888898,3.10E+07,29646915.9989885
-22.78,0.784,1481415.85436806,1.67E+04,1.5324768713,1.2895,1.816,0.2429768713,0.2835231287,5082.6655587602,5342.6887138834,95228155.2051942,3.18E+07,30346500.6566892
-22.81,0.792,1518599.00473499,1.71E+04,1.5702171993,1.3214,1.861,0.2488171993,0.2907828007,5206.9656894644,5476.1327184168,97618356.9866316,3.26E+07,31090349.7074671
-22.87,0.8,1556687.05655252,1.75E+04,1.6094379124,1.3541,1.907,0.2553379124,0.2975620876,5338.8810141474,5609.6540703286,100066727.509499,3.34E+07,31877317.5635403
-22.92,0.808,1596546.20388407,1.80E+04,1.650259907,1.3877,1.9543,0.262559907,0.304040093,5478.8296736459,5744.7428430725,102628947.332679,3.42E+07,32711230.8785363
-22.95,0.816,1638519.69458622,1.85E+04,1.6928195214,1.422,2.0026,0.2708195214,0.3097804786,5629.2013710832,5878.8102645449,105327081.064205,3.50E+07,33605729.0347195
-23.02,0.824,1681578.8419395,1.89E+04,1.7372712839,1.4572,2.0522,0.2800712839,0.3149287161,5790.1297491149,6013.2604293493,108095002.816272,3.58E+07,34559713.9109966
-23.07,0.832,1727082.31840513,1.95E+04,1.7837912996,1.4933,2.103,0.2904912996,0.3192087004,5963.1774621692,6146.7773867122,111020050.571409,3.66E+07,35584139.0937746
-23.11,0.84,1775045.9080835,2.00E+04,1.8325814637,1.5303,2.2085,0.3022814637,0.3759185363,6150.1716209795,6645.7764485774,114103238.96083,3.94E+07,36689011.2730425
-23.14,0.848,1825711.37471393,2.06E+04,1.8838747581,1.5682,2.2631,0.3156747581,0.3792252419,6353.2669699792,6780.253061372,117360109.005523,4.02E+07,37886537.8437986
-23.2,0.856,1878502.3131514,2.12E+04,1.9379419794,1.607,2.3192,0.3309419794,0.3812580206,6575.0266545892,6912.4168757961,120753608.315072,4.10E+07,39189736.0538898
-23.31,0.864,1933247.69553174,2.18E+04,1.9951003932,1.6468,2.3766,0.3483003932,0.3814996068,6817.8775636958,7039.8974346222,124272742.901562,4.18E+07,40611645.2491961
-23.38,0.872,1992285.9953803,2.25E+04,2.0557250151,1.7293,2.4957,0.3264250151,0.4399749849,6821.0416846518,7587.9821568911,128067834.174855,4.49E+07,40733126.8949049
-23.52,0.88,2053528.7770597,2.31E+04,2.1202635362,1.7721,2.5575,0.3481635362,0.4372364638,7105.8494817,7705.6293685755,132004633.623685,4.57E+07,42394839.0896327
-23.52,0.888,2122521.64854666,2.39E+04,2.1892564077,1.816,2.6857,0.3732564077,0.4964435923,7423.8345360807,8289.632722913,136439623.201148,4.90E+07,44251616.9679751
-23.87,0.896,2187621.61003621,2.47E+04,2.2633643798,1.861,2.7522,0.4023643798,0.4888356202,7781.8134101376,8387.0444862824,140624369.312984,4.96E+07,46320587.0180163
-24.07,0.904,2261981.0094894,2.55E+04,2.3434070875,1.907,2.8902,0.4364070875,0.5467929125,8189.115422774,8991.30159848,145404329.248754,5.31E+07,48676226.5459192
-24.1,0.912,2348103.86543587,2.65E+04,2.4304184645,2.0026,2.9617,0.4278184645,0.5312815355,8328.400360969,9053.3525749296,150940465.957837,5.36E+07,49585907.6931891
-24.17,0.92,2441302.9415761,2.75E+04,2.5257286443,2.0522,3.1102,0.4735286443,0.5844713557,8847.7304912472,9653.3696841885,156931475.208544,5.70E+07,52586628.0766857
-24.17,0.928,2546663.45723393,2.87E+04,2.63108916,2.1551,3.2661,0.47598916,0.63501084,9100.6151642133,10259.4392665891,163704244.318568,6.05E+07,54150473.8342147
-24.17,0.936,2664446.49289031,3.00E+04,2.7488721956,2.2085,3.4298,0.5403721956,0.6809278044,9801.9505485981,10857.0997662723,171275556.024834,6.40E+07,58190336.4758809
-24.46,0.944,2788639.38465914,3.14E+04,2.8824035882,2.3192,3.6909,0.5632035882,0.8084964118,10254.2132089188,12160.4039369868,179258905.155243,7.14E+07,60877345.2589117
-24.56,0.952,2939335.92020535,3.31E+04,3.0365542681,2.4354,3.8759,0.6011542681,0.8393457319,10857.4438220128,12706.4805310342,188945957.601432,7.46E+07,64436285.6357896
-24.66,0.96,3118076.08679435,3.51E+04,3.2188758249,2.5575,4.171,0.6613758249,0.9521241751,11680.9159798383,14000.5531617423,200435706.597403,8.21E+07,69250130.7736498
-24.75,0.968,3337883.72092639,3.76E+04,3.4420193762,2.6857,4.5997,0.7563193762,1.1576806238,12850.7277991458,16207.7776809574,214565348.477967,9.46E+07,76034961.1059174
-24.86,0.976,3621338.2694361,4.08E+04,3.7297014486,2.8902,5.0724,0.8395014486,1.3426985514,14075.0353372651,18372.4331731929,232786331.91048,1.07E+08,83223684.2443451
-25.13,0.984,4015684.72018853,4.53E+04,4.1351665567,3.1102,6.0195,1.0249665567,1.8843334433,16337.5630350704,24174.3504006689,258135652.228702,1.40E+08,96309039.0759275
-25.7,0.992,4681469.961624,5.28E+04,4.8283137373,3.4298,7.8776,1.3985137373,3.0492862627,20745.6961941017,36915.4354910803,300933560.809065,2.12E+08,121682202.198977
-28.42,1,Err:502,Err:502,Err:502,4.5997,19.4706,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502
