Flight/sample#,,20150825_b932_filter4_056l,,,,,,,,,,,
Total flow (litres),,,56,,,,,,,,,,
Total area (um2/cm3),,,644.7986987239,69.7430355917,,,,,,,,,
Area for d>0.5um (um2/cm3),,,601.8452943272,69.7430355917,,,,,,,,,
Total number (um2/cm3),,,292.2321018387,13.1015065808,,,,,,,,,
Number for d>0.5um (um2/cm3),,,46.4431220327,3.97301646,,,,,,,,,
T,f,K,inp_air,kj,kj lower_95,kj upper_95,kj lower error,kj upper error,inp_air lower error,inp_air upper error,ns (m2) (total),ns upper error,ns lower error
-21.38,0.1153846154,91831.9237193604,2.05E+03,0.1226023221,0.1091,0.1463,0.0135023221,0.0236976779,743.307318523,861.2355038147,3181129.36105098,1.38E+06,1203028.96387782
-21.52,0.125,101162.432095811,2.26E+03,0.1335313926,0.1174,0.1574,0.0161313926,0.0238686074,823.0007178754,911.996507065,3504345.43828972,1.46E+06,1331460.40049783
-21.59,0.1346153846,111382.108967418,2.49E+03,0.1445812288,0.1294,0.1694,0.0151812288,0.0248187712,869.9702517081,974.2584389762,3858363.00473072,1.57E+06,1412281.11522733
-21.68,0.1442307692,121456.701211376,2.71E+03,0.1557545294,0.1393,0.1823,0.0164545294,0.0265454706,938.0755827079,1047.1240449972,4207354.72667057,1.69E+06,1524349.12351689
-21.7,0.1538461538,132507.202867534,2.96E+03,0.1670540847,0.1499,0.1961,0.0171540847,0.0290459153,1001.8571600025,1130.4074872371,4590152.71073738,1.82E+06,1631146.68210891
-21.77,0.1634615385,143049.882728406,3.20E+03,0.1784827805,0.1574,0.2111,0.0210827805,0.0326172195,1095.409871987,1228.3925758894,4955359.35229781,1.98E+06,1781386.11495612
-21.77,0.1730769231,154610.705129482,3.45E+03,0.1900436029,0.1694,0.2217,0.0206436029,0.0316563971,1149.6090017115,1268.4472950409,5355835.24443254,2.05E+06,1874648.52969517
-22.03,0.1826923077,162812.215033889,3.64E+03,0.2017396427,0.1779,0.2385,0.0238396427,0.0367603573,1238.2384519186,1387.0399800089,5639941.93527775,2.24E+06,2014913.54875623
-22.09,0.1923076923,173792.485653421,3.88E+03,0.2135741003,0.1868,0.2505,0.0267741003,0.0369258997,1325.991628478,1442.5272177098,6020307.0615363,2.33E+06,2157076.98892065
-22.23,0.2019230769,183701.970156584,4.10E+03,0.2255502913,0.201,0.2631,0.0245502913,0.0375497087,1364.8416678257,1505.173099295,6363579.32274067,2.43E+06,2225792.46177822
-22.25,0.2115384615,195519.449204287,4.37E+03,0.2376716519,0.2111,0.2762,0.0265716519,0.0385283481,1444.5612577811,1573.2452127913,6772946.00101191,2.55E+06,2357062.9741727
-22.39,0.2211538462,205599.680125898,4.59E+03,0.2499417445,0.2217,0.2901,0.0282417445,0.0401582555,1521.8881600658,1650.0912416783,7122133.05113739,2.67E+06,2482786.83653771
-22.54,0.2307692308,215549.519843681,4.81E+03,0.2623642645,0.2328,0.3046,0.0295642645,0.0422357355,1596.7781491421,1733.0943508005,7466803.24840687,2.81E+06,2604766.72518643
-22.6,0.2403846154,227101.043122844,5.07E+03,0.2749430467,0.2444,0.3199,0.0305430467,0.0449569533,1669.3059453374,1824.698019592,7866957.01171591,2.96E+06,2725131.71542979
-22.64,0.25,239142.737032938,5.34E+03,0.2876820725,0.2505,0.3359,0.0371820725,0.0482179275,1797.4939234767,1923.847613711,8284090.66745042,3.12E+06,2928145.94160069
-22.76,0.2596153846,249892.566806507,5.58E+03,0.3005854773,0.2631,0.3528,0.0374854773,0.0522145227,1864.2327004047,2033.3527136136,8656473.14332565,3.29E+06,3039016.69602341
-22.78,0.2692307692,262596.541925131,5.87E+03,0.3136575589,0.2762,0.3705,0.0374575589,0.0568424411,1928.9555050958,2152.4118911964,9096548.7359422,3.48E+06,3149208.64386717
-22.81,0.2788461538,275284.591059235,6.15E+03,0.3269027856,0.2901,0.3796,0.0368027856,0.0526972144,1989.2533986313,2160.2908289694,9536072.64005099,3.51E+06,3252933.66862537
-22.85,0.2884615385,287955.238804128,6.43E+03,0.3403258059,0.2973,0.3987,0.0430258059,0.0583741941,2116.597083262,2292.6954841834,9974993.74648446,3.72E+06,3455334.54823829
-22.87,0.2980769231,301180.602111396,6.73E+03,0.353931458,0.3122,0.4085,0.041731458,0.054568542,2171.4720320049,2309.1234023647,10433130.6320395,3.75E+06,3551715.4654048
-22.92,0.3076923077,314011.077055035,7.01E+03,0.3677247801,0.3199,0.429,0.0478247801,0.0612752199,2300.6934402514,2454.6516306168,10877588.2771191,3.98E+06,3757054.56676273
-22.96,0.3173076923,327214.402887411,7.31E+03,0.3817110221,0.3359,0.4396,0.0458110221,0.0578889779,2349.6737259378,2479.081568145,11334961.76738,4.04E+06,3844757.95029366
-22.98,0.3269230769,341003.310808743,7.62E+03,0.3958956571,0.3442,0.4617,0.0516956571,0.0658043429,2479.0974056835,2640.6447923019,11812620.2772837,4.29E+06,4051501.67271775
-23.01,0.3365384615,354793.06319409,7.92E+03,0.4102843945,0.3615,0.4731,0.0487843945,0.0628156055,2521.1434315336,2671.5915597638,12290308.0400785,4.35E+06,4129774.34748869
-23.05,0.3461538462,368583.03625266,8.23E+03,0.424883194,0.3705,0.4968,0.054383194,0.071916806,2649.2868318379,2850.1856185805,12768003.4471657,4.63E+06,4334588.82317347
-23.05,0.3557692308,383398.122037801,8.56E+03,0.4396982798,0.3796,0.5091,0.0600982798,0.0694017202,2781.8068508996,2887.8254495646,13281209.5575117,4.70E+06,4547103.98871564
-23.05,0.3653846154,398435.999402341,8.90E+03,0.4547361571,0.3987,0.5217,0.0560361571,0.0669638429,2813.5548393065,2930.303837968,13802133.3416896,4.78E+06,4611775.56906446
-23.1,0.375,412675.839892451,9.22E+03,0.4700036292,0.4085,0.5479,0.0615036292,0.0778963708,2944.5256118349,3132.1427176864,14295412.5069851,5.10E+06,4821253.28186416
-23.13,0.3846153846,427554.465816462,9.55E+03,0.4855078158,0.4186,0.5614,0.0669078158,0.0758921842,3077.5547540291,3179.8476043281,14810819.6972299,5.19E+06,5034563.09913286
-23.15,0.3942307692,442881.994671851,9.89E+03,0.5012561727,0.4396,0.5896,0.0616561727,0.0883438273,3100.2671394351,3407.1796829965,15341777.2346462,5.54E+06,5086413.96675853
-23.17,0.4038461538,458458.452063203,1.02E+04,0.5172565141,0.4505,0.6042,0.0667565141,0.0869434859,3230.9155379916,3462.1968421562,15881357.8504265,5.64E+06,5296998.36592862
-23.2,0.4134615385,474077.368713329,1.06E+04,0.533517035,0.4617,0.6191,0.071817035,0.085582965,3363.5280666552,3520.5598205288,16422409.2880003,5.74E+06,5510538.34636541
-23.2,0.4230769231,490606.67066454,1.10E+04,0.5500463369,0.4731,0.6502,0.0769463369,0.1001536631,3499.1388997592,3780.8079062002,16994997.1814584,6.14E+06,5729598.1854393
-23.2,0.4326923077,507413.788980921,1.13E+04,0.5668534552,0.4968,0.6663,0.0700534552,0.0994465448,3509.2525735194,3847.1411993357,17577208.8501836,6.26E+06,5764916.43788345
-23.24,0.4423076923,523641.8461355,1.17E+04,0.5839478886,0.5091,0.6828,0.0748478886,0.0988521114,3642.1847308053,3917.3636848297,18139361.3892615,6.38E+06,5979605.24344399
-23.24,0.4519230769,541033.588847369,1.21E+04,0.6013396313,0.5217,0.6997,0.0796396313,0.0983603687,3777.2755574936,3991.2816732124,18741824.9023819,6.51E+06,6198900.35298844
-23.26,0.4615384615,558295.253763076,1.25E+04,0.6190392084,0.5346,0.717,0.0844392084,0.0979607916,3914.5826827673,4068.7149817964,19339782.419332,6.65E+06,6421293.95554171
-23.35,0.4711538462,574303.468307865,1.28E+04,0.6370577139,0.5479,0.7347,0.0891577139,0.0976422861,4053.0960375542,4149.4965362989,19894319.4391821,6.79E+06,6643944.97717374
-23.39,0.4807692308,591737.918375676,1.32E+04,0.6554068526,0.5614,0.7716,0.0940068526,0.1161931474,4195.1068044524,4463.8128170644,20498262.368375,7.27E+06,6873477.84533931
-23.6,0.4903846154,605404.633593806,1.35E+04,0.6740989856,0.5753,0.7907,0.0987989856,0.1166010144,4338.5444964357,4553.6878807502,20971688.0278698,7.42E+06,7100596.29364249
-23.62,0.5,623954.004691088,1.39E+04,0.6931471806,0.6042,0.8102,0.0889471806,0.1170528194,4324.3322051229,4646.3349256807,21614252.6898813,7.58E+06,7102286.83034754
-23.62,0.5096153846,643372.09054819,1.44E+04,0.7125652664,0.6191,0.8303,0.0934652664,0.1177347336,4466.4505644089,4744.0971266057,22286910.3077725,7.74E+06,7334361.22334305
-23.65,0.5192307692,662419.682181424,1.48E+04,0.7323678937,0.6345,0.8509,0.0978678937,0.1185321063,4609.5602429873,4845.5181757912,22946733.7171891,7.91E+06,7567434.36417491
-23.72,0.5288461538,680828.443742864,1.52E+04,0.752570601,0.6502,0.8719,0.102370601,0.119329399,4755.9475410514,4949.2249526104,23584427.5553651,8.09E+06,7804531.95193437
-23.78,0.5384615385,699873.488211641,1.56E+04,0.7731898882,0.6663,0.9156,0.1068898882,0.1424101118,4904.7800078044,5336.1807303827,24244162.729021,8.68E+06,8046001.99164565
-23.81,0.5480769231,720126.869140787,1.61E+04,0.7942432974,0.6828,0.9383,0.1114432974,0.1440567026,5056.2978871247,5451.9208983606,24945755.6187785,8.88E+06,8292890.19779541
-23.82,0.5576923077,741364.462976195,1.66E+04,0.8157495027,0.6997,0.9615,0.1160495027,0.1457504973,5210.7703724223,5570.5946699206,25681442.4101644,9.07E+06,8545312.92932066
-23.87,0.5673076923,761985.639566495,1.70E+04,0.8377284094,0.717,0.9853,0.1207284094,0.1475715906,5368.4960082984,5693.3227085632,26395776.0280824,9.28E+06,8801758.88971703
-23.93,0.5769230769,782796.466988933,1.75E+04,0.8602012652,0.7347,1.0097,0.1255012652,0.1494987348,5529.8036342677,5819.8967007041,27116679.2985354,9.49E+06,9063695.48490732
-23.93,0.5865384615,805785.985213632,1.80E+04,0.8831907834,0.7529,1.0347,0.1302907834,0.1515092166,5693.9119125872,5950.1094238952,27913054.115255,9.71E+06,9332386.39749767
-24,0.5961538462,827331.29949689,1.85E+04,0.9067212809,0.7716,1.0604,0.1351212809,0.1536787191,5861.1878298438,6085.0130402943,28659400.5826228,9.93E+06,9603978.14041297
-24.08,0.6057692308,849097.651529533,1.90E+04,0.9308188324,0.7907,1.0866,0.1401188324,0.1557811676,6033.1952833353,6221.8681784389,29413403.969785,1.02E+07,9882789.35163667
-24.08,0.6153846154,873790.264119905,1.95E+04,0.955511445,0.8102,1.1135,0.145311445,0.157988555,6210.4042549563,6362.9725652472,30268775.3017886,1.04E+07,10172771.5321929
-24.22,0.625,894862.550628077,2.00E+04,0.980829253,0.8303,1.1693,0.150529253,0.188470747,6390.9761003388,6874.7115973759,30998735.7186093,1.12E+07,10463337.3470101
-24.22,0.6346153846,920838.037031338,2.06E+04,1.0068047394,0.8509,1.1983,0.1559047394,0.1914952606,6576.6045902981,7029.9604772882,31898546.7986594,1.14E+07,10767229.8182147
-24.31,0.6442307692,944661.258867833,2.11E+04,1.0334729865,0.8719,1.2279,0.1615729865,0.1944270135,6769.066291791,7187.1792306159,32723801.7578226,1.17E+07,11078582.4015508
-24.31,0.6538461538,972060.233055948,2.17E+04,1.0608719607,0.9156,1.2583,0.1452719607,0.1974280393,6714.6662368842,7348.7572272547,33672923.5634253,1.20E+07,11032134.7015096
-24.37,0.6634615385,998282.308617777,2.23E+04,1.0890428377,0.9383,1.2895,0.1507428377,0.2004571623,6910.456014069,7514.3352741835,34581276.6839845,1.22E+07,11351193.3966141
-24.4,0.6730769231,1026279.46695517,2.29E+04,1.1180303745,0.9383,1.3214,0.1797303745,0.2033696255,7382.2935054649,7682.219675638,35551120.0544146,1.25E+07,12077486.2859308
-24.44,0.6826923077,1054795.09414573,2.36E+04,1.1478833377,0.9853,1.3541,0.1625833377,0.2062166623,7324.4029562996,7853.3654704603,36538923.5897289,1.28E+07,12027096.0983598
-24.45,0.6923076923,1085229.38412581,2.42E+04,1.1786549963,1.0097,1.3877,0.1689549963,0.2090450037,7543.1473180573,8028.6729406952,37593191.0984249,1.31E+07,12384973.5462848
-24.48,0.7019230769,1115958.62252733,2.49E+04,1.2104036947,1.0347,1.422,0.1757036947,0.2115963053,7771.0071988538,8205.1219889219,38657675.8501606,1.34E+07,12756569.8122438
-24.53,0.7115384615,1147024.56484325,2.56E+04,1.2431935175,1.0604,1.4933,0.1827935175,0.2501064825,8007.9333107903,8869.3388378079,39733824.2877333,1.44E+07,13141869.55921
-24.55,0.7211538462,1180227.78589841,2.64E+04,1.2770950692,1.0866,1.5303,0.1904950692,0.2532049308,8257.4128515151,9059.0709095474,40884009.7254553,1.47E+07,13548193.4237032
-24.62,0.7307692308,1212834.77268821,2.71E+04,1.312186389,1.1135,1.5682,0.198686389,0.256013611,8518.5277312769,9250.4209435038,42013541.1438479,1.50E+07,13970857.6019836
-24.64,0.7403846154,1248480.9753341,2.79E+04,1.3485540331,1.1411,1.607,0.2074540331,0.2584459669,8792.7880643532,9442.7663110446,43248353.3665925,1.54E+07,14416518.7743618
-24.69,0.75,1284394.69670063,2.87E+04,1.3862943611,1.1693,1.6468,0.2169943611,0.2605056389,9083.0978438188,9636.8236827098,44492432.6461772,1.57E+07,14886065.8285771
-24.78,0.7596153846,1320243.09115656,2.95E+04,1.4255150743,1.1983,1.6875,0.2272150743,0.2619849257,9389.039209883,9830.5772916486,45734248.950699,1.60E+07,15378508.5371839
-24.8,0.7692307692,1360300.65342213,3.04E+04,1.4663370688,1.2279,1.7721,0.2384370688,0.3057629312,9715.2452344542,10614.3996291295,47121874.1064624,1.72E+07,15905816.9520649
-24.89,0.7788461538,1399351.04542891,3.13E+04,1.5088966832,1.2583,1.816,0.2505966832,0.3071033168,10061.8514974131,10814.9632790239,48474610.1000257,1.76E+07,16461933.3040701
-24.91,0.7884615385,1443007.34261188,3.22E+04,1.5533484458,1.2895,1.861,0.2638484458,0.3076515542,10431.769700805,11014.1414036917,49986898.236207,1.79E+07,17057872.8960121
-24.96,0.7980769231,1487513.33175923,3.32E+04,1.5998684614,1.3214,1.907,0.2784684614,0.3071315386,10829.6668025227,11209.6370649102,51528620.3638183,1.83E+07,17696037.1579458
-24.96,0.8076923077,1536303.49592866,3.43E+04,1.6486586256,1.3877,2.0026,0.2609586256,0.3539413744,10836.792137838,12081.447782765,53218749.6509297,1.96E+07,17764915.4657766
-25.02,0.8173076923,1585131.37453873,3.54E+04,1.69995192,1.422,2.0522,0.27795192,0.35224808,11281.8032263783,12273.5016829075,54910185.3956387,1.99E+07,18477185.1417332
-25.11,0.8269230769,1635398.66698273,3.65E+04,1.7540191412,1.4572,2.103,0.2968191412,0.3489808588,11765.3575565666,12459.1329190843,56651483.5566446,2.03E+07,19247960.4329007
-25.18,0.8365384615,1689514.84869512,3.77E+04,1.8111775551,1.4933,2.2085,0.3178775551,0.3973224449,12293.8627794735,13397.2651236585,58526110.2396199,2.17E+07,20089628.4039413
-25.2,0.8461538462,1749256.01705886,3.91E+04,1.8718021769,1.5303,2.2631,0.3415021769,0.3912978231,12875.047881888,13563.6376646203,60595590.8412258,2.20E+07,21015709.6856796
-25.26,0.8557692308,1811105.49999351,4.05E+04,1.936340698,1.607,2.3766,0.329340698,0.440259302,13009.3475042122,14554.4389150335,62738105.1016317,2.36E+07,21286441.7096129
-25.32,0.8653846154,1877350.32754071,4.19E+04,2.0053335695,1.6468,2.4957,0.3585335695,0.4903664305,13697.1574689387,15602.7809832014,65032877.5227363,2.52E+07,22376863.4251449
-25.36,0.875,1949592.85120783,4.35E+04,2.0794415417,1.6875,2.5575,0.3919415417,0.4780584583,14471.2068113056,15709.7148423865,67535414.8087481,2.54E+07,23601856.1433316
-25.42,0.8846153846,2026786.280783,4.53E+04,2.1594842494,1.7721,2.6857,0.3873842494,0.5262157506,14766.928850983,16773.2635026593,70209455.3314343,2.71E+07,24127848.3634529
-25.47,0.8942307692,2111375.5574323,4.72E+04,2.2464956263,1.816,2.8203,0.4304956263,0.5738043737,15729.7629150059,17867.0445433707,73139693.7570332,2.88E+07,25645503.12067
-25.59,0.9038461538,2200690.78060368,4.92E+04,2.3418058061,1.907,2.8902,0.4348058061,0.5483941939,16208.4596129366,17844.6816072888,76233642.6509669,2.89E+07,26455076.9661786
-25.67,0.9134615385,2301907.60863368,5.14E+04,2.4471663218,1.9543,3.1102,0.4928663218,0.6630336782,17466.5178937468,20080.1739612613,79739872.406783,3.23E+07,28428255.6807625
-25.71,0.9230769231,2417573.39329338,5.40E+04,2.5649493575,2.0522,3.2661,0.5127493575,0.7011506425,18253.2659758131,21149.0652527532,83746625.2738408,3.40E+07,29722405.271031
-25.82,0.9326923077,2545121.86474192,5.68E+04,2.6984807501,2.1551,3.4298,0.5433807501,0.7313192499,19258.8390193748,22145.5354459785,88165003.6661099,3.56E+07,31353384.654277
-25.91,0.9423076923,2694197.20855705,6.02E+04,2.8526314299,2.2631,3.6909,0.5895314299,0.8382685701,20573.3671628907,24504.0881997139,93329089.6833901,3.93E+07,33465467.302374
-25.97,0.9519230769,2873042.23312492,6.42E+04,3.0349529867,2.3766,3.9719,0.6583529867,0.9369470133,22339.9014522594,26847.8675511242,99524420.6280991,4.30E+07,36280139.8903345
-26.29,0.9615384615,3076314.30700674,6.87E+04,3.258096538,2.4957,4.3801,0.762396538,1.122003462,24818.1153066838,30887.2618304156,106565923.586083,4.93E+07,40178558.3497583
-26.3,0.9711538462,3363337.56766647,7.51E+04,3.5457786105,2.6857,4.9498,0.8600786105,1.4040213895,27479.2952103386,37007.3192461392,116508632.883773,5.88E+07,44441013.1945694
-26.55,0.9807692308,3751533.41861761,8.38E+04,3.9512437186,2.8902,5.7321,1.0610437186,1.7808562814,32265.6074699397,45405.513042887,129956039.50756,7.18E+07,51976577.2816791
-26.65,0.9903846154,4437323.54644218,9.91E+04,4.6443908991,3.2661,7.6873,1.3782908991,3.0429091009,40126.164966892,72676.7081225665,153712343.663929,1.14E+08,64413195.8763178
-27.17,1,Err:502,Err:502,Err:502,4.4885,19.4706,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502
