Flight/sample#,,20150821_b931_filter2_108l,,,,,,,,,,,
Total flow (litres),,,108,,,,,,,,,,
Total area (um2/cm3),,,97.6260799798,8.3982070679,,,,,,,,,
Area for d>0.5um (um2/cm3),,,77.8202618488,8.3211023522,,,,,,,,,
Total number (um2/cm3),,,182.1135344017,32.3580751717,,,,,,,,,
Number for d>0.5um (um2/cm3),,,9.1396921247,0.7139664351,,,,,,,,,
T,f,K,inp_air,kj,kj lower_95,kj upper_95,kj lower error,kj upper error,inp_air lower error,inp_air upper error,ns (m2) (total),ns upper error,ns lower error
-16.54,0.1346153846,139239.121279671,1.61E+03,0.1445812288,0.1294,0.1694,0.0151812288,0.0248187712,450.9145034583,505.0092608549,16518533.7280389,5.36E+06,4832438.12093624
-16.84,0.1442307692,149800.018060149,1.73E+03,0.1557545294,0.1393,0.1823,0.0164545294,0.0265454706,486.2145581966,542.7785200392,17771418.1764855,5.77E+06,5209730.04395664
-16.91,0.1538461538,160946.859325686,1.86E+03,0.1670540847,0.1499,0.1961,0.0171540847,0.0290459153,519.2714474004,585.9510668674,19093815.730518,6.22E+06,5566820.04318862
-17,0.1634615385,172173.439565201,1.99E+03,0.1784827805,0.1574,0.2111,0.0210827805,0.0326172195,567.7710172183,636.7487590044,20425673.06079,6.75E+06,6075410.49051154
-17.07,0.1730769231,183572.447745125,2.13E+03,0.1900436029,0.1694,0.2217,0.0206436029,0.0316563971,595.8566614256,657.4987190689,21777986.2566488,6.99E+06,6384508.83937152
-17.1,0.1826923077,195197.87428885,2.26E+03,0.2017396427,0.1779,0.2385,0.0238396427,0.0367603573,641.8017253765,718.9846704476,23157160.4334208,7.63E+06,6869272.58197944
-17.18,0.1923076923,206840.240097849,2.40E+03,0.2135741003,0.1868,0.2505,0.0267741003,0.0369258997,687.2918254008,747.7386484143,24538344.187833,7.94E+06,7349698.85940129
-17.38,0.2019230769,218311.160435172,2.53E+03,0.2255502913,0.201,0.2631,0.0245502913,0.0375497087,707.4146156898,780.2052750001,25899188.6311352,8.30E+06,7580942.64220306
-17.42,0.2115384615,230327.005389148,2.67E+03,0.2376716519,0.2111,0.2762,0.0265716519,0.0385283481,748.7369011406,815.4860415315,27324679.8172255,8.68E+06,8021563.64806036
-17.56,0.2211538462,242215.534057718,2.81E+03,0.2499417445,0.2217,0.2901,0.0282417445,0.0401582555,788.817669555,855.3173982349,28735066.9267082,9.10E+06,8449649.23400583
-17.76,0.2307692308,254058.323010587,2.94E+03,0.2623642645,0.2328,0.3046,0.0295642645,0.0422357355,827.6339788369,898.3420303049,30140027.7376794,9.56E+06,8865213.90479105
-17.89,0.2403846154,266237.152512418,3.08E+03,0.2749430467,0.2444,0.3199,0.0305430467,0.0449569533,865.2245769413,945.827334755,31584854.479224,1.01E+07,9269777.50105322
-17.94,0.25,278817.27194456,3.23E+03,0.2876820725,0.2505,0.3359,0.0371820725,0.0482179275,931.6867059068,997.2262438251,33077287.9651063,1.06E+07,9958586.37903432
-17.97,0.2596153846,291623.944112199,3.38E+03,0.3005854773,0.2631,0.3528,0.0374854773,0.0522145227,966.2737227684,1053.9959875716,34596598.372992,1.12E+07,10335469.045719
-18.01,0.2692307692,304565.404840131,3.53E+03,0.3136575589,0.2762,0.3705,0.0374575589,0.0568424411,999.8145685285,1115.7207819276,36131899.3254812,1.18E+07,10702547.9528703
-18.07,0.2788461538,317611.121874594,3.68E+03,0.3269027856,0.2901,0.3796,0.0368027856,0.0526972144,1031.0596374764,1119.777795757,37679568.6504505,1.19E+07,11047521.3410358
-18.11,0.2884615385,330898.709475268,3.83E+03,0.3403258059,0.2973,0.3987,0.0430258059,0.0583741941,1097.0821640941,1188.4241493258,39255932.1173324,1.26E+07,11734025.8790704
-18.11,0.2980769231,344504.361531046,3.99E+03,0.353931458,0.3122,0.4085,0.041731458,0.054568542,1125.513465286,1196.9141900094,40870028.9337287,1.28E+07,12052992.0443591
-18.15,0.3076923077,358160.276901722,4.15E+03,0.3677247801,0.3199,0.429,0.0478247801,0.0612752199,1192.5089693562,1272.3669485109,42490088.7025969,1.35E+07,12750221.2974701
-18.2,0.3173076923,371971.940570836,4.31E+03,0.3817110221,0.3359,0.4396,0.0458110221,0.0578889779,1217.8817522545,1285.0065315372,44128625.5596368,1.37E+07,13039758.9132922
-18.3,0.3269230769,385797.801196034,4.47E+03,0.3958956571,0.3442,0.4617,0.0516956571,0.0658043429,1284.9811911825,1368.7756772038,45768846.6624242,1.46E+07,13738530.6458268
-18.3,0.3365384615,400186.538648134,4.63E+03,0.4102843945,0.3615,0.4731,0.0487843945,0.0628156055,1306.756086897,1384.794589922,47475844.2556438,1.48E+07,13994512.2831157
-18.76,0.3461538462,412957.036535846,4.78E+03,0.424883194,0.3705,0.4968,0.054383194,0.071916806,1373.1904649591,1477.3964354845,48990863.1536611,1.57E+07,14683608.1647636
-18.84,0.3557692308,427421.923815919,4.95E+03,0.4396982798,0.3796,0.5091,0.0600982798,0.0694017202,1441.8943086228,1496.8861613223,50706894.7273469,1.59E+07,15400232.0750332
-18.84,0.3653846154,442459.80118046,5.12E+03,0.4547361571,0.3987,0.5217,0.0560361571,0.0669638429,1458.326089615,1518.884695638,52490902.5705545,1.62E+07,15605438.8260884
-18.87,0.375,457593.313763574,5.30E+03,0.4700036292,0.4085,0.5479,0.0615036292,0.0778963708,1526.2253581446,1623.5421991108,54286256.0296285,1.73E+07,16315966.4681519
-18.87,0.3846153846,473097.500299539,5.48E+03,0.4855078158,0.4186,0.5614,0.0669078158,0.0758921842,1595.1915893579,1648.2509119759,56125584.1284157,1.76E+07,17038207.397481
-18.92,0.3942307692,488619.335116082,5.66E+03,0.5012561727,0.4396,0.5896,0.0616561727,0.0883438273,1606.9348110381,1766.1297145869,57967005.9183674,1.88E+07,17198856.311191
-18.95,0.4038461538,504481.783339964,5.84E+03,0.5172565141,0.4505,0.6042,0.0667565141,0.0869434859,1674.6651049014,1794.6304714548,59848836.1366807,1.91E+07,17909823.9198136
-18.95,0.4134615385,520742.304211744,6.03E+03,0.533517035,0.4617,0.6191,0.071817035,0.085582965,1743.4134738202,1824.8658185968,61777891.4193299,1.94E+07,18632055.5320649
-18.98,0.4230769231,537132.208351185,6.22E+03,0.5500463369,0.4731,0.6502,0.0769463369,0.1001536631,1813.7163382641,1959.815522069,63722295.9935506,2.08E+07,19370026.5258569
-19.01,0.4326923077,553798.407747422,6.41E+03,0.5668534552,0.4968,0.6663,0.0700534552,0.0994465448,1818.922001596,1994.1841720043,65699478.6582703,2.12E+07,19469865.7749093
-19.11,0.4423076923,570411.911115373,6.61E+03,0.5839478886,0.5091,0.6828,0.0748478886,0.0988521114,1887.8342602976,2030.5692520733,67670409.7673024,2.16E+07,20194612.7533581
-19.16,0.4519230769,587556.585269876,6.80E+03,0.6013396313,0.5217,0.6997,0.0796396313,0.0983603687,1957.8654539804,2068.8703068245,69704355.9433097,2.20E+07,20931977.4727438
-19.17,0.4615384615,605206.210109319,7.01E+03,0.6190392084,0.5346,0.717,0.0844392084,0.0979607916,2029.045455636,2108.993879699,71798206.5832601,2.25E+07,21682158.5300344
-19.24,0.4711538462,622869.943873805,7.21E+03,0.6370577139,0.5479,0.7347,0.0891577139,0.0976422861,2100.8503161401,2150.8533069215,73893731.0254583,2.29E+07,22438575.3207822
-19.32,0.4807692308,640802.474268471,7.42E+03,0.6554068526,0.5614,0.7716,0.0940068526,0.1161931474,2174.468461888,2313.8439984464,76021143.9639413,2.46E+07,23213642.4362827
-19.32,0.4903846154,659494.607280623,7.64E+03,0.6740989856,0.5753,0.7907,0.0987989856,0.1166010144,2248.8258979256,2360.4190523191,78238671.8165486,2.51E+07,23998210.359839
-19.37,0.5,678276.232460892,7.86E+03,0.6931471806,0.6042,0.8102,0.0889471806,0.1170528194,2241.4085437774,2408.4309974953,80466816.5086176,2.56E+07,23979917.1777168
-19.37,0.5096153846,697694.318317994,8.08E+03,0.7125652664,0.6191,0.8303,0.0934652664,0.1177347336,2315.0801207982,2459.0951897158,82770467.2586121,2.62E+07,24759643.4823344
-19.45,0.5192307692,717060.276567665,8.30E+03,0.7323678937,0.6345,0.8509,0.0978678937,0.1185321063,2389.2649466263,2511.6562449914,85067933.8871213,2.67E+07,25544284.1877639
-19.49,0.5288461538,737039.864273626,8.54E+03,0.752570601,0.6502,0.8719,0.102370601,0.119329399,2465.1489148683,2565.4019111246,87438198.0080097,2.73E+07,26347424.4171845
-19.53,0.5384615385,757432.779734796,8.77E+03,0.7731898882,0.6663,0.9156,0.1068898882,0.1424101118,2542.3001882994,2766.063777684,89857496.9719968,2.94E+07,27164236.1809895
-19.67,0.5480769231,777667.586683007,9.01E+03,0.7942432974,0.6828,0.9383,0.1114432974,0.1440567026,2620.8433440971,2826.0494896282,92258038.8454478,3.00E+07,27994285.9792102
-19.73,0.5576923077,798810.070025619,9.25E+03,0.8157495027,0.6997,0.9615,0.1160495027,0.1457504973,2700.9179723193,2887.5557551296,94766262.259814,3.07E+07,28842033.4261719
-19.73,0.5673076923,820788.976744394,9.51E+03,0.8377284094,0.717,0.9853,0.1207284094,0.1475715906,2782.678883599,2951.1638001072,97373714.1641554,3.14E+07,29708780.9932135
-19.76,0.5769230769,843076.989574253,9.76E+03,0.8602012652,0.7347,1.0097,0.1255012652,0.1494987348,2866.2965983812,3016.7655349733,100017836.651265,3.21E+07,30594682.3234642
-19.81,0.5865384615,865753.942999928,1.00E+04,0.8831907834,0.7529,1.0347,0.1302907834,0.1515092166,2951.3657839332,3084.2534304134,102708100.828233,3.28E+07,31495984.5064111
-19.84,0.5961538462,889094.169675733,1.03E+04,0.9067212809,0.7716,1.0604,0.1351212809,0.1536787191,3038.076742386,3154.1731766866,105477051.953614,3.36E+07,32415341.8829249
-19.9,0.6057692308,912804.928429648,1.06E+04,0.9308188324,0.7907,1.0866,0.1401188324,0.1557811676,3127.2406057524,3225.1038439186,108289960.887499,3.43E+07,33359893.3325792
-19.93,0.6153846154,937300.973370339,1.09E+04,0.955511445,0.8102,1.1135,0.145311445,0.157988555,3219.1010855075,3298.2371683165,111196031.687412,3.51E+07,34333221.2312045
-20,0.625,962151.741560044,1.11E+04,0.980829253,0.8303,1.1693,0.150529253,0.188470747,3312.704411807,3563.6101166635,114144184.826678,3.78E+07,35324718.2688856
-20.09,0.6346153846,987509.105014152,1.14E+04,1.0068047394,0.8509,1.1983,0.1559047394,0.1914952606,3408.9290635427,3644.0774591565,117152437.533398,3.87E+07,36343461.403449
-20.21,0.6442307692,1013321.25061287,1.17E+04,1.0334729865,0.8719,1.2279,0.1615729865,0.1944270135,3508.6964546098,3725.5649923971,120214642.995101,3.95E+07,37398378.1920924
-20.24,0.6538461538,1040500.32913827,1.21E+04,1.0608719607,0.9156,1.2583,0.1452719607,0.1974280393,3480.4149248217,3809.3119335362,123439013.568491,4.04E+07,37198296.0109293
-20.24,0.6634615385,1068671.20610496,1.24E+04,1.0890428377,0.9383,1.2895,0.1507428377,0.2004571623,3581.9052728009,3895.1318872263,126781045.441761,4.14E+07,38276696.3035614
-20.24,0.6730769231,1097658.74297822,1.27E+04,1.1180303745,0.9383,1.3214,0.1797303745,0.2033696255,3826.5791336835,3982.1462694569,130219961.179903,4.23E+07,40765607.0214904
-20.28,0.6826923077,1127214.77483713,1.31E+04,1.1478833377,0.9853,1.3541,0.1625833377,0.2062166623,3796.4820657309,4070.8503215279,133726319.914729,4.33E+07,40553803.2651734
-20.39,0.6923076923,1157147.36600073,1.34E+04,1.1786549963,1.0097,1.3877,0.1689549963,0.2090450037,3909.87284084,4161.7108766581,137277351.493781,4.42E+07,41754242.4850694
-20.57,0.7019230769,1187448.93951565,1.38E+04,1.2104036947,1.0347,1.422,0.1757036947,0.2115963053,4027.9895309608,4253.1613274351,140872157.030605,4.52E+07,43002218.2771423
-20.75,0.7115384615,1218694.26883063,1.41E+04,1.2431935175,1.0604,1.4933,0.1827935175,0.2501064825,4150.8064129997,4597.6025148924,144578924.362873,4.87E+07,44299151.9277331
-20.84,0.7211538462,1251785.03006103,1.45E+04,1.2770950692,1.0866,1.5303,0.1904950692,0.2532049308,4280.1321224948,4695.9385076051,148504623.192679,4.98E+07,45665413.4683483
-20.98,0.7307692308,1285561.46047225,1.49E+04,1.312186389,1.1135,1.5682,0.198686389,0.256013611,4415.4902490968,4795.1110591845,152511665.896145,5.08E+07,47093015.1352952
-21.08,0.7403846154,1320948.27890184,1.53E+04,1.3485540331,1.1411,1.607,0.2074540331,0.2584459669,4557.6638702666,4894.7970114662,156709755.832255,5.19E+07,48592312.7530695
-21.11,0.75,1358387.37300304,1.57E+04,1.3862943611,1.1693,1.6468,0.2169943611,0.2605056389,4708.1590318578,4995.3678329501,161151316.027222,5.30E+07,50179385.0337679
-21.21,0.7596153846,1396580.03110208,1.62E+04,1.4255150743,1.1983,1.6875,0.2272150743,0.2619849257,4866.7587172255,5095.777712389,165682274.748983,5.41E+07,51848455.5165792
-21.28,0.7692307692,1436659.93519913,1.66E+04,1.4663370688,1.2279,1.7721,0.2384370688,0.3057629312,5035.865757486,5502.235369315,170437125.552112,5.82E+07,53626418.1130954
-21.43,0.7788461538,1477564.64103133,1.71E+04,1.5088966832,1.2583,1.816,0.2505966832,0.3071033168,5215.5501204734,5606.1713745573,175289826.120134,5.94E+07,55511054.3195413
-21.43,0.7884615385,1522016.40360216,1.76E+04,1.5533484458,1.2895,1.861,0.2638484458,0.3076515542,5407.3216740531,5709.3844330399,180563329.231535,6.05E+07,57524851.073722
-21.48,0.7980769231,1567964.52389572,1.82E+04,1.5998684614,1.3214,1.907,0.2784684614,0.3071315386,5613.6006409654,5810.6826856542,186014351.672884,6.16E+07,59686050.9105364
-21.48,0.8076923077,1616754.68806515,1.87E+04,1.6486586256,1.3877,2.0026,0.2609586256,0.3539413744,5617.1861300094,6262.7580299184,191802537.960059,6.62E+07,59856769.9533209
-21.53,0.8173076923,1667465.64845948,1.93E+04,1.69995192,1.422,2.0522,0.27795192,0.35224808,5847.8924281967,6362.2625506121,197818596.535812,6.74E+07,62271225.1667491
-21.7,0.8269230769,1719472.25944958,1.99E+04,1.7540191412,1.4572,2.103,0.2968191412,0.3489808588,6098.5840076829,6458.4292092036,203988363.694824,6.84E+07,64886678.6859593
-21.9,0.8365384615,1774038.47105289,2.05E+04,1.8111775551,1.4933,2.2085,0.3178775551,0.3973224449,6372.5835376786,6944.8838395592,210461787.244877,7.34E+07,67739684.3478549
-22.02,0.8461538462,1833015.31989263,2.12E+04,1.8718021769,1.5303,2.2631,0.3415021769,0.3912978231,6673.8988415602,7031.0495953098,217458463.594018,7.44E+07,70875116.2560169
-22.29,0.8557692308,1893574.09646954,2.19E+04,1.936340698,1.607,2.3766,0.329340698,0.440259302,6743.4143982931,7544.8036759031,224642810.81067,7.97E+07,71726208.4461227
-22.37,0.8653846154,1961311.17370549,2.27E+04,2.0053335695,1.6468,2.4957,0.3585335695,0.4903664305,7100.0160337512,8088.3875597442,232678750.600273,8.52E+07,75430786.8934526
-22.37,0.875,2035419.14585921,2.36E+04,2.0794415417,1.6875,2.5575,0.3919415417,0.4780584583,7501.3356457616,8143.7026679697,241470496.959251,8.60E+07,79595711.3124141
-22.67,0.8846153846,2110415.25289734,2.44E+04,2.1594842494,1.7721,2.6857,0.3873842494,0.5262157506,7654.5448563734,8695.1514300278,250367606.56606,9.16E+07,81311081.2305896
-22.69,0.8942307692,2197070.31548607,2.54E+04,2.2464956263,1.816,2.8203,0.4304956263,0.5738043737,8153.7541482158,9262.2637128781,260647868.03943,9.75E+07,86477619.9213474
-22.98,0.9038461538,2286913.45986406,2.65E+04,2.3418058061,1.907,2.8902,0.4348058061,0.5483941939,8401.8352508868,9250.4806440013,271306345.319389,9.76E+07,89169873.1020763
-23.04,0.9134615385,2391069.46926568,2.77E+04,2.4471663218,1.9543,3.1102,0.4928663218,0.6630336782,9054.1277245885,10409.6933745169,283662819.121195,1.09E+08,95899429.3934782
-23.04,0.9230769231,2508852.50492207,2.91E+04,2.5649493575,2.0522,3.2661,0.5127493575,0.7011506425,9461.938738084,10963.8364905524,297635925.45223,1.15E+08,100245118.673404
-23.24,0.9326923077,2638174.70762661,3.06E+04,2.6984807501,2.1551,3.4298,0.5433807501,0.7313192499,9983.2137126992,11480.3909799978,312977972.626375,1.21E+08,105744650.860749
-23.55,0.9423076923,2785168.46134366,3.23E+04,2.8526314299,2.2631,3.6909,0.5895314299,0.8382685701,10664.6894484675,12703.3196119585,330416471.636356,1.33E+08,112877490.679867
-23.55,0.9519230769,2967490.01813761,3.44E+04,3.0349529867,2.3766,3.9719,0.6583529867,0.9369470133,11580.5437373964,13918.5297503852,352046059.338223,1.46E+08,122426264.317475
-23.63,0.9615384615,3188652.59352724,3.69E+04,3.258096538,2.4957,4.3801,0.762396538,1.122003462,12865.4273438102,16013.0260219845,378283523.546401,1.67E+08,135741037.330679
-23.63,0.9711538462,3476334.66597902,4.03E+04,3.5457786105,2.6857,4.9498,0.8600786105,1.4040213895,14245.0736617703,19186.4189000352,412412480.789689,2.00E+08,150165676.598728
-23.75,0.9807692308,3878718.71115538,4.49E+04,3.9512437186,2.8902,5.7321,1.0610437186,1.7808562814,16726.6666350396,23541.0069423063,460149024.663159,2.44E+08,175847174.749753
-25.41,0.9903846154,4512172.11543605,5.23E+04,4.6443908991,3.2661,7.6873,1.3782908991,3.0429091009,20802.1064538335,37681.9813536362,535298316.956768,3.89E+08,217998407.247175
-27.24,1,Err:502,Err:502,Err:502,4.4885,19.4706,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502
