Flight/sample#,,20150811_b920_filter4_060l,,,,,,,,,,,
Total flow (litres),,,60,,,,,,,,,,
Total area (um2/cm3),,,47.7949672301,8.2014719593,,,,,,,,,
Area for d>0.5um (um2/cm3),,,34.4254515257,8.1871294229,,,,,,,,,
Total number (um2/cm3),,,124.0598681316,11.0283005559,,,,,,,,,
Number for d>0.5um (um2/cm3),,,3.9520197083,0.8157296271,,,,,,,,,
T,f,K,inp_air,kj,kj lower_95,kj upper_95,kj lower error,kj upper error,inp_air lower error,inp_air upper error,ns (m2) (total),ns upper error,ns lower error
-19.41,0.2604166667,286580.611483666,5.97E+03,0.3016683144,0.2631,0.3528,0.0385683144,0.0511316856,1755.0659915136,1889.4524874996,125000921.258866,4.50E+07,42526520.4730047
-19.46,0.2708333333,300489.854690605,6.26E+03,0.3158529494,0.2762,0.3705,0.0396529494,0.0546470506,1830.6789126924,1991.4556852778,131067864.189442,4.73E+07,44417781.7796382
-19.46,0.28125,314878.592142705,6.56E+03,0.3302416869,0.2901,0.389,0.0401416869,0.0587583131,1901.8297001829,2101.7013619014,137343953.23801,4.99E+07,46247149.0158899
-19.53,0.2916666667,329083.377793044,6.86E+03,0.3448404863,0.2973,0.4085,0.0475404863,0.0636595137,2040.2141051767,2222.9438916724,143539806.067636,5.26E+07,49283351.4011612
-19.63,0.3020833333,343317.993376082,7.16E+03,0.3596555721,0.3122,0.4186,0.0474555721,0.0589444279,2106.6788276987,2229.2074853408,149748670.137099,5.33E+07,51020827.9869335
-19.67,0.3125,358117.738693103,7.47E+03,0.3746934494,0.3278,0.4396,0.0468934494,0.0649065506,2170.340360686,2363.3911778399,156204032.868885,5.62E+07,52730206.9616706
-19.73,0.3229166667,373021.48894554,7.78E+03,0.3899609216,0.3359,0.4617,0.0540609216,0.0717390784,2310.2095413599,2510.6964924959,162704760.542407,5.95E+07,55819882.8217244
-19.73,0.3333333333,388525.675481505,8.10E+03,0.4054651081,0.3528,0.4731,0.0526651081,0.0676348919,2366.8838000792,2526.8178091762,169467386.912459,6.03E+07,57428579.3973996
-19.92,0.34375,403068.753147839,8.40E+03,0.4212134651,0.3615,0.4968,0.0597134651,0.0755865349,2508.8952694854,2688.4809572398,175810796.178073,6.38E+07,60544582.7437591
-19.96,0.3541666667,418804.622170547,8.73E+03,0.4372138064,0.3796,0.5091,0.0576138064,0.0718861936,2560.2379639065,2712.5803430578,182674477.96891,6.48E+07,62064729.6220057
-20.07,0.3645833333,434317.797985643,9.05E+03,0.4534743273,0.389,0.5346,0.0644743273,0.0811256727,2702.9927816575,2891.3401472853,189441025.288698,6.87E+07,65231004.7468356
-20.14,0.375,450355.796818414,9.39E+03,0.4700036292,0.4085,0.5479,0.0615036292,0.0778963708,2748.0444313422,2923.1644813129,196436490.260546,6.98E+07,66648880.1673346
-20.32,0.3854166667,465840.925444876,9.71E+03,0.4868107476,0.4186,0.5753,0.0682107476,0.0884892524,2891.3548888562,3121.0510753583,203190803.938986,7.40E+07,69823660.0760666
-20.32,0.3958333333,482935.358804176,1.01E+04,0.5039051809,0.4396,0.5896,0.0643051809,0.0856948191,2930.5161708828,3159.4840403349,210647065.223545,7.53E+07,71175899.8467856
-20.44,0.40625,499396.720298757,1.04E+04,0.5212969236,0.4505,0.6042,0.0707969236,0.0829030764,3073.4243194548,3202.2832351848,217827192.802116,7.67E+07,74378766.130002
-20.51,0.4166666667,516534.627900556,1.08E+04,0.5389965007,0.4617,0.6345,0.0772965007,0.0955034993,3219.6517042679,3425.4205133976,225302416.710613,8.14E+07,77669647.1470755
-20.53,0.4270833333,534390.026567158,1.11E+04,0.5570150062,0.4848,0.6502,0.0722150062,0.0931849938,3250.2483013223,3474.4096007922,233090596.3478,8.30E+07,78894572.268347
-20.54,0.4375,552657.168203428,1.15E+04,0.5753641449,0.4968,0.6828,0.0785641449,0.1074358551,3396.4474910758,3724.2123348308,241058370.306681,8.82E+07,82225210.820893
-20.69,0.4479166667,570083.07479256,1.19E+04,0.5940562779,0.5091,0.6997,0.0849562779,0.1056437221,3546.0844066552,3779.9978064714,248659213.804556,8.99E+07,85588316.346845
-20.71,0.4583333333,588957.18840587,1.23E+04,0.6131044729,0.5217,0.717,0.0914044729,0.1038955271,3699.1760288248,3839.8085097502,256891737.203099,9.16E+07,89070022.7787021
-20.74,0.46875,608111.779189691,1.27E+04,0.6325225587,0.5479,0.7347,0.0846225587,0.1021774413,3716.4412654725,3903.475760215,265246599.319969,9.35E+07,90099774.3045782
-20.76,0.4791666667,627737.147668277,1.31E+04,0.652325186,0.5614,0.7716,0.090925186,0.119274814,3869.5269148352,4190.8357346796,273806805.564095,9.95E+07,93606700.9135142
-20.79,0.4895833333,647671.550407792,1.35E+04,0.6725278934,0.5753,0.7907,0.0972278934,0.1181721066,4025.4736462925,4262.0557148278,282501806.577193,1.01E+08,97178263.5536529
-20.85,0.5,667745.413291547,1.39E+04,0.6931471806,0.5896,0.8102,0.1035471806,0.1170528194,4184.3672427145,4336.3318893836,291257637.408535,1.04E+08,100809697.347575
-20.87,0.5104166667,688614.367616857,1.44E+04,0.7142005898,0.6042,0.8303,0.1100005898,0.1160994102,4347.4436496215,4415.8312134079,300360271.752385,1.06E+08,104547781.63633
-20.87,0.5208333333,710120.572837821,1.48E+04,0.735706795,0.6345,0.8719,0.101206795,0.136193205,4350.5153533937,4747.287107498,309740862.614709,1.13E+08,105406140.48322
-20.97,0.53125,731156.918328537,1.52E+04,0.7576857017,0.6502,0.8935,0.1074857017,0.1358142983,4513.7884645422,4834.2271160322,318916509.748148,1.15E+08,109150706.420223
-20.97,0.5416666667,753629.774180596,1.57E+04,0.7801585575,0.6663,0.9156,0.1138585575,0.1354414425,4680.982251043,4924.4339116817,328718734.9241,1.17E+08,113021132.022621
-20.97,0.5520833333,776619.292405295,1.62E+04,0.8031480758,0.6828,0.9615,0.1203480758,0.1583519242,4852.3812060418,5305.5464409636,338746318.236549,1.25E+08,116987862.084588
-21.01,0.5625,799763.113575542,1.67E+04,0.8266785732,0.6997,0.9853,0.1269785732,0.1586214268,5028.3149134457,5404.7742565594,348841205.510164,1.28E+08,121043475.744843
-21.01,0.5729166667,823860.665154602,1.72E+04,0.8507761248,0.717,1.0097,0.1337761248,0.1589238752,5209.1588298211,5507.6647423505,359352091.546281,1.31E+08,125224475.524503
-21.03,0.5833333333,848357.831199125,1.77E+04,0.8754687374,0.7529,1.0347,0.1225687374,0.1592312626,5198.7198733482,5613.9856516597,370037281.685082,1.34E+08,125948784.628735
-21.06,0.59375,873379.805082081,1.82E+04,0.9007865453,0.7716,1.0604,0.1291865453,0.1596134547,5380.8418509946,5724.7254280203,380951382.855053,1.36E+08,130184119.552888
-21.16,0.6041666667,898345.664874167,1.87E+04,0.9267620317,0.7907,1.0866,0.1360620317,0.1598379683,5569.1667037273,5837.2263370293,391841008.143637,1.39E+08,134530409.838347
-21.16,0.6145833333,925013.911956329,1.93E+04,0.9534302788,0.8102,1.1411,0.1432302788,0.1876697212,5764.2590036706,6294.2504885312,403473181.849915,1.49E+08,139063845.252005
-21.28,0.625,951152.119417425,1.98E+04,0.980829253,0.8303,1.1693,0.150529253,0.188470747,5964.5509155566,6416.0627198828,414874162.522603,1.52E+08,143672743.616458
-21.3,0.6354166667,979107.495949205,2.04E+04,1.00900013,0.8509,1.1983,0.15810013,0.18929987,6171.7493563452,6542.2556299432,427067757.206206,1.55E+08,148475431.925759
-21.3,0.6458333333,1008095.03282246,2.10E+04,1.0379876669,0.8719,1.2279,0.1660876669,0.1899123331,6387.7053988691,6670.0028884698,439711560.272376,1.59E+08,153476349.235483
-21.31,0.65625,1037839.65964199,2.16E+04,1.06784063,0.8935,1.2895,0.17434063,0.22165937,6610.9812129736,7200.6140586584,452685591.333633,1.70E+08,158639263.691615
-21.31,0.6666666667,1068611.31830875,2.23E+04,1.0986122887,0.9156,1.2895,0.1830122887,0.1908877113,6843.5901723964,6936.4602234519,466107593.827429,1.66E+08,164010900.404453
-21.33,0.6770833333,1100142.16464851,2.29E+04,1.130360987,0.9615,1.3541,0.168860987,0.223739013,6823.7219212714,7478.4254501342,479860739.30415,1.77E+08,164814414.425021
-21.34,0.6875,1132822.46897575,2.36E+04,1.1631508098,0.9853,1.3877,0.1778508098,0.2245491902,7066.0472198833,7622.0678161976,494115256.128495,1.81E+08,170428957.634741
-21.35,0.6979166667,1166614.10524077,2.43E+04,1.1970523615,1.0097,1.422,0.1873523615,0.2249476385,7319.630435716,7766.1854547289,508854514.454815,1.84E+08,176290260.431869
-21.38,0.7083333333,1201373.28291966,2.50E+04,1.2321436813,1.0347,1.4572,0.1974436813,0.2250563187,7585.7985848441,7912.9399086487,524015795.636982,1.88E+08,182417399.985228
-21.4,0.71875,1237517.48791603,2.58E+04,1.2685113255,1.0604,1.5303,0.2081113255,0.2617886745,7864.9052215302,8533.3950799703,539781198.953436,2.01E+08,188832560.84098
-21.67,0.7291666667,1272077.67793707,2.65E+04,1.3062516534,1.0866,1.5682,0.2196516534,0.2619483466,8160.9391564021,8686.4215529298,554855685.566979,2.05E+08,195500474.490073
-21.67,0.7395833333,1311298.39109036,2.73E+04,1.3454723666,1.1135,1.607,0.2319723666,0.2615276334,8473.5253762017,8839.6611688029,571963002.25253,2.09E+08,202643215.321556
-21.75,0.75,1351116.90437985,2.82E+04,1.3862943611,1.1693,1.6468,0.2169943611,0.2605056389,8477.051818377,8993.8916870954,589331067.798125,2.14E+08,204167429.71311
-21.77,0.7604166667,1393421.0777803,2.90E+04,1.4288539755,1.1983,1.7293,0.2305539755,0.3004460245,8814.8770458474,9686.6662581666,607783330.220118,2.28E+08,211877354.888825
-21.77,0.7708333333,1437872.84035114,3.00E+04,1.4733057381,1.2279,1.7721,0.2454057381,0.2987942619,9177.3809234897,9841.3119120778,627172329.51134,2.32E+08,220118733.203923
-21.77,0.78125,1484392.85598603,3.09E+04,1.5198257537,1.2583,1.816,0.2615257537,0.2961742463,9565.5433207556,9994.8857075517,647463460.796297,2.37E+08,228907539.188273
-21.81,0.7916666667,1532666.55999651,3.20E+04,1.5686159179,1.2895,1.907,0.2791159179,0.3383840821,9983.1160166868,10750.2747919401,668519517.040462,2.52E+08,238302339.773391
-21.81,0.8020833333,1583959.85438406,3.30E+04,1.6199092123,1.3541,1.9543,0.2658092123,0.3343907877,10044.1584326483,10898.3814149758,690892660.218753,2.57E+08,241285593.592588
-21.86,0.8125,1637370.90169037,3.41E+04,1.6739764336,1.3877,2.0522,0.2862764336,0.3782235664,10514.6964713629,11709.5202761406,714189526.270247,2.74E+08,251828062.061853
-21.86,0.8229166667,1694529.31553032,3.53E+04,1.7311348474,1.422,2.103,0.3091348474,0.3718651526,11030.8228035696,11842.5163565442,739120921.142702,2.78E+08,263348158.4985
-21.86,0.8333333333,1755153.93734676,3.66E+04,1.7917594692,1.4572,2.2085,0.3345594692,0.4167405308,11597.5621956925,12701.8603260223,765564208.910119,2.96E+08,275930893.573793
-21.95,0.84375,1818481.01661851,3.79E+04,1.8562979904,1.5303,2.2631,0.3259979904,0.4068020096,11761.8927114506,12809.2392778122,793186256.363439,3.01E+08,281222467.19454
-22.07,0.8541666667,1885796.03877168,3.93E+04,1.9252908619,1.5682,2.3766,0.3570908619,0.4513091381,12431.8268128629,13698.636854729,822547767.38871,3.19E+08,295936272.081778
-22.19,0.8645833333,1958151.71940051,4.08E+04,1.999398834,1.607,2.4957,0.392398834,0.496301166,13184.4501390774,14627.388969513,854107916.172296,3.39E+08,312371809.286744
-22.22,0.875,2037744.33872169,4.25E+04,2.0794415417,1.6875,2.5575,0.3919415417,0.4780584583,13505.7448533541,14661.7420406789,888824677.676314,3.43E+08,321110319.563741
-22.22,0.8854166667,2124755.71571132,4.43E+04,2.1664529187,1.7721,2.7522,0.3943529187,0.5857470813,13896.3801555316,16572.1271887082,926777357.822389,3.81E+08,331401148.782498
-22.33,0.8958333333,2218373.14269828,4.62E+04,2.2617630985,1.816,2.8203,0.4457630985,0.5585369015,14938.7938250545,16504.2614954388,967611469.239315,3.83E+08,353924788.876753
-22.47,0.90625,2321479.4938048,4.84E+04,2.3671236141,1.907,2.9617,0.4601236141,0.5945763859,15551.9867242859,17421.102576171,1012584465.87447,4.04E+08,368876280.354408
-22.5,0.9166666667,2438764.46099969,5.08E+04,2.4849066498,2.0026,3.1872,0.4823066498,0.7022933502,16316.6729132287,19480.5256931466,1063741900.68235,4.47E+08,387124518.077926
-22.54,0.9270833333,2571623.29778871,5.36E+04,2.6184380424,2.0522,3.347,0.5662380424,0.7285619576,17964.0315013378,20348.2411388092,1121692356.26282,4.67E+08,422274797.443991
-22.54,0.9375,2725773.97761597,5.68E+04,2.7725887222,2.1551,3.6017,0.6174887222,0.8291112778,19269.080063216,22457.6313781409,1188929902.06653,5.12E+08,451842740.293069
-22.61,0.9479166667,2906894.88737978,6.06E+04,2.954910279,2.3192,3.8759,0.635710279,0.920989721,20227.4259220547,24538.8576569188,1267931340.6583,5.58E+08,475864353.190204
-22.68,0.9583333333,3128806.99894453,6.52E+04,3.1780538303,2.4354,4.2743,0.7426538303,1.0962461697,22579.0280961414,28149.6602404836,1364725112.71596,6.34E+08,527273033.797013
-22.77,0.96875,3414859.27201205,7.12E+04,3.4657359028,2.6208,4.8302,0.8449359028,1.3644640972,25129.6639628415,33620.8602245149,1489495582.97393,7.48E+08,584613491.253547
-23.18,0.9791666667,3812189.8540283,7.95E+04,3.8712010109,2.8203,5.5937,1.0509010109,1.7224989891,29677.6479377078,41112.8553254382,1662803499.86063,9.06E+08,683356959.56668
-23.18,0.9895833333,4505337.03458825,9.39E+04,4.5643481915,3.1872,7.6873,1.3771481915,3.1229518085,37167.2793422025,69251.7804034212,1965140896.96999,1.49E+09,847606098.256252
